empty 
empty 
empty 
position X,position Y,position Z,empty,empty,empty,time,trackID 
0.960074,3.115251,1.850574,empty,empty,empty,2,10
0.781093,3.003656,3.106168,empty,empty,empty,2,11
0.961357,2.926435,4.032646,empty,empty,empty,2,12
0.864067,4.104896,1.147802,empty,empty,empty,2,13
1.053082,3.894163,2.093516,empty,empty,empty,2,14
0.984991,3.901334,3.146473,empty,empty,empty,2,15
1.166946,4.211157,4.019573,empty,empty,empty,2,16
1.914461,1.111326,0.866451,empty,empty,empty,2,17
1.912262,1.023166,1.886672,empty,empty,empty,2,18
1.870381,0.996823,2.987806,empty,empty,empty,2,19
2.145037,0.852939,4.109414,empty,empty,empty,2,20
1.875794,1.947772,0.905203,empty,empty,empty,2,21
1.936306,1.930501,1.835612,empty,empty,empty,2,22
2.054287,1.837411,3.195135,empty,empty,empty,2,23
2.182096,1.979538,4.108239,empty,empty,empty,2,24
2.031507,3.040380,0.845826,empty,empty,empty,2,25
1.964006,3.027525,1.836910,empty,empty,empty,2,26
2.070476,3.083732,3.133899,empty,empty,empty,2,27
2.155694,3.020573,4.038975,empty,empty,empty,2,28
2.061765,4.023385,0.922903,empty,empty,empty,2,29
1.879358,3.947943,2.062072,empty,empty,empty,2,30
1.837464,3.965748,3.036358,empty,empty,empty,2,31
1.781055,3.709306,3.920681,empty,empty,empty,2,32
2.844498,1.020951,0.946369,empty,empty,empty,2,33
3.088687,0.979324,2.008417,empty,empty,empty,2,34
3.095789,0.928789,2.923789,empty,empty,empty,2,35
2.976046,1.026487,4.102392,empty,empty,empty,2,36
2.901422,2.001891,0.941638,empty,empty,empty,2,37
2.901859,1.882906,2.163330,empty,empty,empty,2,38
3.132786,1.999004,3.206213,empty,empty,empty,2,39
3.083063,1.972715,3.735634,empty,empty,empty,2,40
3.141000,2.845845,1.172220,empty,empty,empty,2,41
3.034038,2.808057,1.957829,empty,empty,empty,2,42
2.845028,3.025482,3.066217,empty,empty,empty,2,43
3.045806,3.044724,3.948896,empty,empty,empty,2,44
2.916075,4.029711,0.992867,empty,empty,empty,2,45
2.998948,3.938988,2.070579,empty,empty,empty,2,46
3.197943,3.953742,3.176867,empty,empty,empty,2,47
3.139630,3.970379,4.028565,empty,empty,empty,2,48
3.918760,0.973110,1.086760,empty,empty,empty,2,49
4.182938,0.795079,1.707569,empty,empty,empty,2,50
4.147789,1.016774,3.027692,empty,empty,empty,2,51
4.061907,1.190498,3.986524,empty,empty,empty,2,52
3.868363,1.832845,1.159331,empty,empty,empty,2,53
3.942128,1.942097,2.114422,empty,empty,empty,2,54
4.066719,1.978158,2.908955,empty,empty,empty,2,55
4.088843,2.152438,3.951839,empty,empty,empty,2,56
4.047329,3.030005,1.016857,empty,empty,empty,2,57
4.082897,2.998571,2.097452,empty,empty,empty,2,58
4.221275,3.153693,2.871565,empty,empty,empty,2,59
3.931835,3.012352,4.045410,empty,empty,empty,2,60
3.914707,4.047178,1.147663,empty,empty,empty,2,61
3.981574,3.870232,2.029882,empty,empty,empty,2,62
3.979006,3.971690,3.022576,empty,empty,empty,2,63
3.774103,4.121454,4.006724,empty,empty,empty,2,64
1.153865,0.962988,0.760450,empty,empty,empty,3,1
0.876789,0.847758,2.196179,empty,empty,empty,3,2
0.754036,1.259467,2.994913,empty,empty,empty,3,3
1.165112,1.100310,3.837750,empty,empty,empty,3,4
1.092160,2.143364,0.984758,empty,empty,empty,3,5
1.038586,2.266052,2.097910,empty,empty,empty,3,6
1.235018,2.080704,2.900544,empty,empty,empty,3,7
0.920392,1.986765,4.073894,empty,empty,empty,3,8
0.984774,3.064806,0.980736,empty,empty,empty,3,9
0.849243,3.003176,1.828663,empty,empty,empty,3,10
0.755610,3.114008,3.140250,empty,empty,empty,3,11
0.930756,2.910381,3.921133,empty,empty,empty,3,12
0.943909,4.052950,1.146550,empty,empty,empty,3,13
1.097350,4.024967,1.950726,empty,empty,empty,3,14
1.070195,4.015933,3.235143,empty,empty,empty,3,15
1.001144,4.411831,4.111641,empty,empty,empty,3,16
1.819697,1.064715,1.000769,empty,empty,empty,3,17
1.973504,1.145542,1.945535,empty,empty,empty,3,18
1.801002,0.813166,3.004510,empty,empty,empty,3,19
2.097329,1.108705,4.279897,empty,empty,empty,3,20
2.008503,1.928816,0.926692,empty,empty,empty,3,21
1.966122,2.091835,1.871738,empty,empty,empty,3,22
2.121295,1.680076,3.259547,empty,empty,empty,3,23
1.980498,2.139751,4.066014,empty,empty,empty,3,24
1.916062,3.057129,0.862115,empty,empty,empty,3,25
1.850706,3.123525,1.916534,empty,empty,empty,3,26
2.024614,3.029522,3.109708,empty,empty,empty,3,27
1.979522,2.845105,4.062914,empty,empty,empty,3,28
2.183468,4.052264,0.941581,empty,empty,empty,3,29
1.802624,3.962721,2.012104,empty,empty,empty,3,30
1.821454,3.988238,3.029126,empty,empty,empty,3,31
1.841985,3.838757,3.936980,empty,empty,empty,3,32
2.917537,1.097135,0.826626,empty,empty,empty,3,33
3.117792,0.826407,2.017771,empty,empty,empty,3,34
3.176900,0.932722,2.986252,empty,empty,empty,3,35
2.979551,1.158001,4.232370,empty,empty,empty,3,36
2.988737,2.005461,0.900568,empty,empty,empty,3,37
2.960033,1.846042,2.195277,empty,empty,empty,3,38
3.190442,2.130683,3.305360,empty,empty,empty,3,39
3.072179,1.912852,3.840283,empty,empty,empty,3,40
3.117346,2.844334,1.302438,empty,empty,empty,3,41
3.137755,2.954343,1.874440,empty,empty,empty,3,42
3.001916,2.891569,3.138271,empty,empty,empty,3,43
3.127483,3.066971,3.922687,empty,empty,empty,3,44
2.821225,4.136289,0.810252,empty,empty,empty,3,45
3.104798,3.922081,2.088225,empty,empty,empty,3,46
3.196427,3.918173,3.291591,empty,empty,empty,3,47
3.319904,3.933312,3.972130,empty,empty,empty,3,48
3.794771,1.091609,1.172004,empty,empty,empty,3,49
4.168471,0.831017,1.597125,empty,empty,empty,3,50
4.245535,1.056133,2.948623,empty,empty,empty,3,51
4.064689,1.128019,4.054014,empty,empty,empty,3,52
3.822287,1.783415,1.236306,empty,empty,empty,3,53
3.978668,2.002184,2.017337,empty,empty,empty,3,54
4.132884,2.034755,2.872054,empty,empty,empty,3,55
4.216796,2.141077,3.869348,empty,empty,empty,3,56
4.117131,3.001299,1.042000,empty,empty,empty,3,57
4.038327,3.102305,2.139691,empty,empty,empty,3,58
4.360781,3.069309,2.948743,empty,empty,empty,3,59
4.005297,3.034751,4.190832,empty,empty,empty,3,60
3.777617,4.180324,1.203582,empty,empty,empty,3,61
3.890975,3.682620,2.127076,empty,empty,empty,3,62
3.970783,3.873104,3.191291,empty,empty,empty,3,63
3.731914,4.120632,4.277614,empty,empty,empty,3,64
1.260705,0.931396,0.740152,empty,empty,empty,4,1
1.033576,0.839934,2.202929,empty,empty,empty,4,2
0.768314,1.246745,2.924857,empty,empty,empty,4,3
1.071955,1.060193,3.854853,empty,empty,empty,4,4
1.222975,2.065298,0.853408,empty,empty,empty,4,5
1.025469,2.249958,2.082880,empty,empty,empty,4,6
1.421094,2.085017,2.836065,empty,empty,empty,4,7
0.831246,1.996532,4.101519,empty,empty,empty,4,8
0.935174,3.250378,0.882375,empty,empty,empty,4,9
0.938832,3.229802,1.964571,empty,empty,empty,4,10
0.989447,3.081854,3.178958,empty,empty,empty,4,11
1.014253,3.037383,3.884611,empty,empty,empty,4,12
1.079345,4.006623,1.136311,empty,empty,empty,4,13
1.006998,4.039129,1.958580,empty,empty,empty,4,14
1.107287,4.051508,3.076982,empty,empty,empty,4,15
0.950020,4.316097,4.198605,empty,empty,empty,4,16
1.986016,1.208023,0.913186,empty,empty,empty,4,17
2.084558,1.102538,1.990638,empty,empty,empty,4,18
1.873617,0.603459,2.717183,empty,empty,empty,4,19
2.107750,0.940086,4.266587,empty,empty,empty,4,20
2.190450,1.959321,0.655854,empty,empty,empty,4,21
2.020138,2.215893,1.953784,empty,empty,empty,4,22
2.141694,1.608235,3.322763,empty,empty,empty,4,23
1.837570,2.086264,4.196622,empty,empty,empty,4,24
1.704655,3.205009,0.997658,empty,empty,empty,4,25
1.758934,3.132966,1.780996,empty,empty,empty,4,26
2.067033,3.062102,3.098684,empty,empty,empty,4,27
2.001751,2.767505,4.091403,empty,empty,empty,4,28
2.137612,3.986083,1.163798,empty,empty,empty,4,29
1.823884,3.957542,1.914293,empty,empty,empty,4,30
1.905943,4.058313,2.951151,empty,empty,empty,4,31
1.800286,3.884262,4.047508,empty,empty,empty,4,32
2.797032,1.258806,0.861183,empty,empty,empty,4,33
3.134712,0.911003,1.966807,empty,empty,empty,4,34
3.201335,0.982766,2.965207,empty,empty,empty,4,35
2.928982,1.281699,4.202516,empty,empty,empty,4,36
2.788601,1.892243,0.903729,empty,empty,empty,4,37
2.706675,1.717856,2.174510,empty,empty,empty,4,38
3.297955,2.179793,3.344285,empty,empty,empty,4,39
3.073427,1.776179,3.669561,empty,empty,empty,4,40
3.177805,2.888455,1.244461,empty,empty,empty,4,41
2.944537,3.008713,1.842050,empty,empty,empty,4,42
3.068860,2.775089,2.939088,empty,empty,empty,4,43
3.296269,3.088594,3.901449,empty,empty,empty,4,44
2.801696,4.328803,0.753109,empty,empty,empty,4,45
2.956201,3.808227,2.133107,empty,empty,empty,4,46
3.096013,3.899319,3.329731,empty,empty,empty,4,47
3.327827,3.905591,3.900542,empty,empty,empty,4,48
3.763605,1.149145,1.168052,empty,empty,empty,4,49
4.209462,0.740678,1.646412,empty,empty,empty,4,50
4.377156,1.138943,3.009945,empty,empty,empty,4,51
4.003206,1.096144,4.120544,empty,empty,empty,4,52
3.653405,1.668276,1.275710,empty,empty,empty,4,53
3.932028,1.930539,1.747447,empty,empty,empty,4,54
4.066588,1.991236,2.853432,empty,empty,empty,4,55
4.154554,2.118454,3.912719,empty,empty,empty,4,56
4.013169,2.926919,1.097940,empty,empty,empty,4,57
3.899285,3.236328,2.123874,empty,empty,empty,4,58
4.497670,3.288186,3.099687,empty,empty,empty,4,59
4.107762,3.113558,4.286919,empty,empty,empty,4,60
3.836984,4.263098,1.202562,empty,empty,empty,4,61
3.917580,3.885776,2.197673,empty,empty,empty,4,62
3.839948,3.971278,2.993420,empty,empty,empty,4,63
3.756369,4.288837,4.381895,empty,empty,empty,4,64
1.076353,1.094468,0.448665,empty,empty,empty,5,1
0.917772,1.008350,2.252910,empty,empty,empty,5,2
0.716158,1.299708,3.031476,empty,empty,empty,5,3
0.941254,1.058540,3.841184,empty,empty,empty,5,4
1.437503,2.181145,0.697650,empty,empty,empty,5,5
1.134175,2.108417,2.022485,empty,empty,empty,5,6
1.515809,2.121267,2.916050,empty,empty,empty,5,7
1.047780,2.146697,3.971205,empty,empty,empty,5,8
0.865798,3.326559,0.914144,empty,empty,empty,5,9
1.089990,3.428556,1.862956,empty,empty,empty,5,10
0.999333,3.134656,3.232249,empty,empty,empty,5,11
0.907016,3.117107,4.010399,empty,empty,empty,5,12
1.109756,3.842204,1.049326,empty,empty,empty,5,13
1.047251,4.133990,1.932812,empty,empty,empty,5,14
0.999059,4.033705,3.070389,empty,empty,empty,5,15
1.114967,4.364124,4.122988,empty,empty,empty,5,16
2.086921,1.232415,0.904928,empty,empty,empty,5,17
2.060597,1.079259,1.930038,empty,empty,empty,5,18
2.060951,0.599478,2.737607,empty,empty,empty,5,19
2.177232,0.809259,4.213758,empty,empty,empty,5,20
2.455903,2.073072,0.768237,empty,empty,empty,5,21
1.938988,2.223141,1.999011,empty,empty,empty,5,22
1.959396,1.602253,3.430044,empty,empty,empty,5,23
1.850626,2.184791,4.043118,empty,empty,empty,5,24
1.704824,3.063781,1.136295,empty,empty,empty,5,25
1.825052,3.073019,1.707300,empty,empty,empty,5,26
2.025786,3.003705,3.129600,empty,empty,empty,5,27
1.828583,2.729202,4.164192,empty,empty,empty,5,28
2.226425,4.014997,1.273720,empty,empty,empty,5,29
1.911990,4.028048,1.848935,empty,empty,empty,5,30
1.994439,4.105939,3.014362,empty,empty,empty,5,31
1.903559,3.793937,3.893220,empty,empty,empty,5,32
2.864413,1.330768,0.926165,empty,empty,empty,5,33
3.217759,0.820383,2.079297,empty,empty,empty,5,34
3.236909,0.993975,2.922418,empty,empty,empty,5,35
3.056371,1.269338,4.207552,empty,empty,empty,5,36
2.799788,1.770016,0.846719,empty,empty,empty,5,37
2.751892,1.842999,2.131875,empty,empty,empty,5,38
3.326968,2.172840,3.505668,empty,empty,empty,5,39
3.235544,1.800203,3.633205,empty,empty,empty,5,40
3.179040,2.990646,1.131237,empty,empty,empty,5,41
3.107995,3.010853,1.852046,empty,empty,empty,5,42
2.939119,2.765349,2.970423,empty,empty,empty,5,43
3.365407,3.187833,4.111804,empty,empty,empty,5,44
2.825894,4.304295,0.738246,empty,empty,empty,5,45
2.937687,3.805627,1.989444,empty,empty,empty,5,46
3.003902,3.993932,3.305061,empty,empty,empty,5,47
3.215134,3.881911,4.026778,empty,empty,empty,5,48
3.693781,1.210509,1.249410,empty,empty,empty,5,49
4.129230,0.654168,1.836045,empty,empty,empty,5,50
4.446687,1.222312,3.068866,empty,empty,empty,5,51
3.980732,1.188417,4.006640,empty,empty,empty,5,52
3.538054,1.813871,1.304146,empty,empty,empty,5,53
3.936320,1.781227,1.746144,empty,empty,empty,5,54
4.008569,2.048662,2.769125,empty,empty,empty,5,55
4.188802,2.175993,4.096986,empty,empty,empty,5,56
3.939024,2.801501,0.957980,empty,empty,empty,5,57
3.844376,3.225067,2.170683,empty,empty,empty,5,58
4.532826,3.417282,3.288851,empty,empty,empty,5,59
4.172389,3.004346,4.384136,empty,empty,empty,5,60
3.946597,4.294966,1.028963,empty,empty,empty,5,61
4.005897,3.699818,2.228522,empty,empty,empty,5,62
4.096722,4.013166,3.015352,empty,empty,empty,5,63
3.794785,4.246208,4.389259,empty,empty,empty,5,64
1.072314,0.945614,0.500132,empty,empty,empty,6,1
0.970030,0.995380,2.112469,empty,empty,empty,6,2
0.782268,1.262619,3.123001,empty,empty,empty,6,3
0.838507,1.352185,3.891570,empty,empty,empty,6,4
1.533267,2.142991,0.709483,empty,empty,empty,6,5
1.045927,2.101235,2.041551,empty,empty,empty,6,6
1.642333,2.273873,2.904742,empty,empty,empty,6,7
0.788354,2.378318,3.833136,empty,empty,empty,6,8
0.851100,3.296795,1.095284,empty,empty,empty,6,9
1.151075,3.432541,1.758957,empty,empty,empty,6,10
0.975287,3.100863,3.289887,empty,empty,empty,6,11
0.837255,2.946729,3.828493,empty,empty,empty,6,12
1.042160,3.833479,0.980665,empty,empty,empty,6,13
0.823747,4.042386,1.999480,empty,empty,empty,6,14
0.886084,4.082562,3.029436,empty,empty,empty,6,15
1.036823,4.356942,4.127782,empty,empty,empty,6,16
2.200919,1.320077,0.851383,empty,empty,empty,6,17
2.159972,1.046460,2.027811,empty,empty,empty,6,18
1.965706,0.528112,2.644986,empty,empty,empty,6,19
2.070655,0.922029,4.267182,empty,empty,empty,6,20
2.488379,2.094617,0.586019,empty,empty,empty,6,21
2.061316,2.096355,2.016360,empty,empty,empty,6,22
1.827891,1.634841,3.373543,empty,empty,empty,6,23
1.736649,2.195122,3.933375,empty,empty,empty,6,24
1.680854,3.176936,1.071766,empty,empty,empty,6,25
1.785008,3.084454,1.594623,empty,empty,empty,6,26
2.023919,2.948774,3.116057,empty,empty,empty,6,27
1.869134,2.823971,4.116406,empty,empty,empty,6,28
2.223260,4.039266,1.388654,empty,empty,empty,6,29
1.726259,4.088490,1.976974,empty,empty,empty,6,30
1.955246,4.163316,3.132982,empty,empty,empty,6,31
2.019700,3.744652,3.755952,empty,empty,empty,6,32
2.836956,1.418829,0.841460,empty,empty,empty,6,33
3.340678,0.792922,2.009745,empty,empty,empty,6,34
3.264566,1.006894,2.951068,empty,empty,empty,6,35
3.221767,1.279436,4.073618,empty,empty,empty,6,36
2.895572,1.598587,0.940327,empty,empty,empty,6,37
2.648150,1.874762,2.194807,empty,empty,empty,6,38
3.316945,2.088807,3.598992,empty,empty,empty,6,39
3.151873,1.784094,3.596914,empty,empty,empty,6,40
3.199641,2.974482,0.947908,empty,empty,empty,6,41
2.963932,3.026159,1.876240,empty,empty,empty,6,42
2.937442,2.729714,3.049423,empty,empty,empty,6,43
3.277557,3.151208,3.934998,empty,empty,empty,6,44
2.877252,4.247053,0.913331,empty,empty,empty,6,45
2.949737,3.669835,2.034048,empty,empty,empty,6,46
2.881502,3.872355,3.210953,empty,empty,empty,6,47
3.212723,3.895770,3.981810,empty,empty,empty,6,48
3.716236,1.247453,1.256904,empty,empty,empty,6,49
4.076327,0.610104,1.763087,empty,empty,empty,6,50
4.337028,1.243672,3.116703,empty,empty,empty,6,51
4.132946,1.108917,4.250910,empty,empty,empty,6,52
3.546252,1.920985,1.376039,empty,empty,empty,6,53
3.975376,2.057265,1.759550,empty,empty,empty,6,54
3.866500,1.983644,2.895825,empty,empty,empty,6,55
4.262341,2.016763,4.018586,empty,empty,empty,6,56
3.750218,2.722504,0.768262,empty,empty,empty,6,57
3.867700,3.136386,2.041061,empty,empty,empty,6,58
4.493494,3.484888,3.261118,empty,empty,empty,6,59
4.213627,3.151484,4.302503,empty,empty,empty,6,60
3.917520,4.241162,1.103679,empty,empty,empty,6,61
3.945264,3.811726,2.408535,empty,empty,empty,6,62
3.980770,4.004529,3.005166,empty,empty,empty,6,63
3.716916,4.177302,4.396260,empty,empty,empty,6,64
1.022382,0.814752,0.372051,empty,empty,empty,7,1
1.102816,0.999068,2.066930,empty,empty,empty,7,2
0.783446,1.401563,2.994246,empty,empty,empty,7,3
0.705210,1.488949,3.793104,empty,empty,empty,7,4
1.486986,2.220207,0.583715,empty,empty,empty,7,5
1.124031,2.117932,2.105875,empty,empty,empty,7,6
1.763392,2.270605,3.033805,empty,empty,empty,7,7
0.828522,2.432603,3.735130,empty,empty,empty,7,8
0.976140,3.382529,1.124044,empty,empty,empty,7,9
1.078424,3.227589,1.782038,empty,empty,empty,7,10
0.992689,3.227755,3.526627,empty,empty,empty,7,11
0.989846,2.777163,3.867030,empty,empty,empty,7,12
0.995352,3.913158,0.905455,empty,empty,empty,7,13
0.747963,4.140225,1.932577,empty,empty,empty,7,14
1.048698,4.139981,3.115749,empty,empty,empty,7,15
1.079458,4.394694,4.169506,empty,empty,empty,7,16
2.130156,1.405938,0.927176,empty,empty,empty,7,17
2.190930,1.061406,2.091656,empty,empty,empty,7,18
1.999152,0.604426,2.917466,empty,empty,empty,7,19
2.119078,0.950050,4.172714,empty,empty,empty,7,20
2.402765,2.139500,0.521878,empty,empty,empty,7,21
2.011368,1.976225,2.008625,empty,empty,empty,7,22
1.712317,1.428230,3.363835,empty,empty,empty,7,23
1.707435,2.044412,3.856971,empty,empty,empty,7,24
1.602556,3.255498,1.108022,empty,empty,empty,7,25
1.796929,2.962431,1.493054,empty,empty,empty,7,26
2.155319,2.840743,3.287692,empty,empty,empty,7,27
1.763395,2.838569,4.053729,empty,empty,empty,7,28
2.207019,3.890265,1.278620,empty,empty,empty,7,29
1.778266,3.970664,2.020042,empty,empty,empty,7,30
1.984211,4.107389,3.161691,empty,empty,empty,7,31
2.066053,3.803950,3.727493,empty,empty,empty,7,32
2.923698,1.323295,0.965263,empty,empty,empty,7,33
3.292777,0.710491,2.016913,empty,empty,empty,7,34
3.376516,1.095282,2.864240,empty,empty,empty,7,35
3.262066,1.231830,4.028402,empty,empty,empty,7,36
3.141467,1.655563,0.981002,empty,empty,empty,7,37
2.668667,1.960826,2.193376,empty,empty,empty,7,38
3.229714,2.326019,3.595302,empty,empty,empty,7,39
3.112874,1.741842,3.685021,empty,empty,empty,7,40
3.303032,2.979109,0.954686,empty,empty,empty,7,41
2.873788,3.112893,1.865687,empty,empty,empty,7,42
2.872015,2.676868,3.005141,empty,empty,empty,7,43
3.399659,3.108963,4.023224,empty,empty,empty,7,44
3.144881,4.324937,0.856891,empty,empty,empty,7,45
3.005856,3.634896,1.770140,empty,empty,empty,7,46
2.805281,3.822577,3.132955,empty,empty,empty,7,47
3.391000,3.822747,3.882260,empty,empty,empty,7,48
3.685012,1.312413,1.350346,empty,empty,empty,7,49
4.297323,0.651818,1.694089,empty,empty,empty,7,50
4.286486,1.458567,3.374859,empty,empty,empty,7,51
4.170255,1.102745,4.337532,empty,empty,empty,7,52
3.667618,2.014188,1.284835,empty,empty,empty,7,53
3.812782,1.821095,1.763515,empty,empty,empty,7,54
3.888500,2.017420,2.995519,empty,empty,empty,7,55
4.260831,2.075019,3.852548,empty,empty,empty,7,56
3.744353,2.859115,0.800342,empty,empty,empty,7,57
3.798844,3.040605,2.123111,empty,empty,empty,7,58
4.415222,3.382438,3.393208,empty,empty,empty,7,59
4.107325,3.296203,4.155700,empty,empty,empty,7,60
3.948283,4.261458,1.139304,empty,empty,empty,7,61
3.959932,3.865348,2.429878,empty,empty,empty,7,62
4.095666,3.919683,2.934154,empty,empty,empty,7,63
3.490394,4.212451,4.496754,empty,empty,empty,7,64
1.010303,0.885666,0.271016,empty,empty,empty,8,1
1.135889,0.926857,2.019332,empty,empty,empty,8,2
0.733295,1.434679,2.884050,empty,empty,empty,8,3
0.637159,1.394471,3.667774,empty,empty,empty,8,4
1.441810,2.291396,0.735575,empty,empty,empty,8,5
1.208629,2.120834,2.023572,empty,empty,empty,8,6
1.611050,2.424515,3.193450,empty,empty,empty,8,7
0.672510,2.422870,3.701574,empty,empty,empty,8,8
0.918765,3.359716,1.167400,empty,empty,empty,8,9
1.252123,3.292297,1.590368,empty,empty,empty,8,10
0.940401,3.191008,3.438404,empty,empty,empty,8,11
0.984143,2.692701,4.031433,empty,empty,empty,8,12
0.772260,3.982894,0.882627,empty,empty,empty,8,13
0.513391,4.107469,1.910108,empty,empty,empty,8,14
1.159395,4.339148,3.120444,empty,empty,empty,8,15
1.013801,4.396231,4.239121,empty,empty,empty,8,16
2.155826,1.555746,0.989017,empty,empty,empty,8,17
2.113758,1.070478,1.954543,empty,empty,empty,8,18
2.085386,0.464265,2.824949,empty,empty,empty,8,19
2.121523,1.020061,4.247535,empty,empty,empty,8,20
2.344216,2.146012,0.501546,empty,empty,empty,8,21
2.080394,1.996805,1.954056,empty,empty,empty,8,22
1.864369,1.195589,3.521389,empty,empty,empty,8,23
1.754558,1.991913,3.736752,empty,empty,empty,8,24
1.731397,3.269606,0.971686,empty,empty,empty,8,25
1.693522,2.995185,1.460834,empty,empty,empty,8,26
2.251645,2.822095,3.169647,empty,empty,empty,8,27
1.640103,3.008210,3.916720,empty,empty,empty,8,28
2.291076,4.015201,1.241788,empty,empty,empty,8,29
1.817936,3.973956,1.970557,empty,empty,empty,8,30
1.909408,4.070970,3.200142,empty,empty,empty,8,31
2.004549,3.621563,3.711920,empty,empty,empty,8,32
2.809834,1.119731,1.030408,empty,empty,empty,8,33
3.258729,0.744150,2.158994,empty,empty,empty,8,34
3.258117,1.163596,3.045369,empty,empty,empty,8,35
3.189719,1.383828,3.994319,empty,empty,empty,8,36
3.096580,1.761759,1.054251,empty,empty,empty,8,37
2.579293,2.242234,2.342531,empty,empty,empty,8,38
3.085836,2.272737,3.723795,empty,empty,empty,8,39
3.043668,1.910483,3.599155,empty,empty,empty,8,40
3.259805,2.887750,1.060501,empty,empty,empty,8,41
2.768229,3.115957,1.747992,empty,empty,empty,8,42
2.954089,2.711989,3.104311,empty,empty,empty,8,43
3.489574,3.069024,3.872488,empty,empty,empty,8,44
3.121137,4.291260,0.654083,empty,empty,empty,8,45
3.053607,3.562682,1.858204,empty,empty,empty,8,46
2.876137,3.850477,3.209478,empty,empty,empty,8,47
3.559627,3.786658,3.929547,empty,empty,empty,8,48
3.652558,1.295051,1.392262,empty,empty,empty,8,49
