empty 
empty 
empty 
position X,position Y,position Z,empty,empty,empty,time,trackID 
1.170957,2.768820,1.974702,empty,empty,empty,2,10
1.067379,2.980663,2.975556,empty,empty,empty,2,11
1.025514,2.905233,3.994616,empty,empty,empty,2,12
0.964482,4.059034,0.966195,empty,empty,empty,2,13
0.965136,3.983886,2.008569,empty,empty,empty,2,14
1.073193,3.853749,3.043362,empty,empty,empty,2,15
1.067272,4.016174,3.977379,empty,empty,empty,2,16
1.789948,1.143018,0.861217,empty,empty,empty,2,17
1.966538,0.867463,1.918361,empty,empty,empty,2,18
1.935222,0.960938,3.044748,empty,empty,empty,2,19
2.085645,1.025402,4.012628,empty,empty,empty,2,20
1.959459,2.113320,0.997146,empty,empty,empty,2,21
1.974616,2.057205,1.959132,empty,empty,empty,2,22
2.055112,2.033998,2.945077,empty,empty,empty,2,23
2.060019,2.062768,4.014386,empty,empty,empty,2,24
2.061805,2.963301,1.057102,empty,empty,empty,2,25
1.915263,3.071734,1.880715,empty,empty,empty,2,26
2.129035,2.868561,3.183790,empty,empty,empty,2,27
1.998091,2.991782,4.084606,empty,empty,empty,2,28
1.993078,4.004190,0.958893,empty,empty,empty,2,29
1.899378,4.126317,1.982514,empty,empty,empty,2,30
1.971048,3.850487,3.108512,empty,empty,empty,2,31
2.064731,3.962927,3.979059,empty,empty,empty,2,32
2.813819,1.022020,0.947209,empty,empty,empty,2,33
3.169417,0.815263,1.995283,empty,empty,empty,2,34
2.938754,1.130791,2.769668,empty,empty,empty,2,35
3.005505,0.921079,4.111977,empty,empty,empty,2,36
2.933474,1.916798,1.090466,empty,empty,empty,2,37
2.925087,2.171462,1.900902,empty,empty,empty,2,38
2.791417,1.934204,3.108092,empty,empty,empty,2,39
2.996761,2.104086,4.137672,empty,empty,empty,2,40
3.083217,3.168548,0.981293,empty,empty,empty,2,41
3.071623,3.082630,2.111761,empty,empty,empty,2,42
3.100512,2.744375,3.020411,empty,empty,empty,2,43
2.900215,3.043100,3.972642,empty,empty,empty,2,44
2.908440,3.941745,0.926253,empty,empty,empty,2,45
2.953387,3.876123,2.269035,empty,empty,empty,2,46
2.852225,3.979168,2.793075,empty,empty,empty,2,47
2.916822,4.053455,4.017711,empty,empty,empty,2,48
4.008768,0.965158,1.009917,empty,empty,empty,2,49
4.108358,1.140362,1.948371,empty,empty,empty,2,50
3.809922,0.933529,3.007707,empty,empty,empty,2,51
3.908658,1.066813,4.087776,empty,empty,empty,2,52
3.986649,2.059813,1.090126,empty,empty,empty,2,53
3.920692,2.062599,2.018156,empty,empty,empty,2,54
4.037046,1.934426,3.108603,empty,empty,empty,2,55
3.951159,1.994777,4.176320,empty,empty,empty,2,56
3.876554,3.048195,1.028361,empty,empty,empty,2,57
3.962620,2.856620,1.914651,empty,empty,empty,2,58
3.928694,3.045867,2.965285,empty,empty,empty,2,59
4.005122,3.020089,3.983708,empty,empty,empty,2,60
3.969205,3.945770,1.054567,empty,empty,empty,2,61
3.987905,3.968362,1.977802,empty,empty,empty,2,62
3.983670,3.898115,3.040920,empty,empty,empty,2,63
3.976122,3.871915,3.927710,empty,empty,empty,2,64
0.881947,1.123486,0.993939,empty,empty,empty,3,1
0.885556,0.954768,2.041211,empty,empty,empty,3,2
1.044106,0.809707,3.095218,empty,empty,empty,3,3
0.964417,1.134319,3.978188,empty,empty,empty,3,4
0.752773,1.866468,1.145159,empty,empty,empty,3,5
1.037705,1.984608,2.025743,empty,empty,empty,3,6
1.064552,2.236611,3.062616,empty,empty,empty,3,7
0.940374,2.063788,4.171097,empty,empty,empty,3,8
0.927223,3.031868,1.285438,empty,empty,empty,3,9
1.372448,2.914460,2.148984,empty,empty,empty,3,10
1.063211,2.774541,3.201944,empty,empty,empty,3,11
1.043295,3.063856,4.011076,empty,empty,empty,3,12
0.880989,4.132294,0.977026,empty,empty,empty,3,13
0.840700,3.873247,2.122283,empty,empty,empty,3,14
0.871404,3.841071,2.986467,empty,empty,empty,3,15
0.959208,3.934151,4.041467,empty,empty,empty,3,16
1.750077,1.093935,0.994837,empty,empty,empty,3,17
2.009690,0.801810,1.900663,empty,empty,empty,3,18
1.825970,1.058331,3.053947,empty,empty,empty,3,19
2.132398,0.942327,4.101643,empty,empty,empty,3,20
2.103355,1.982979,1.115187,empty,empty,empty,3,21
1.935331,2.014420,1.940376,empty,empty,empty,3,22
2.147607,1.957055,2.968410,empty,empty,empty,3,23
1.968074,1.978453,4.040754,empty,empty,empty,3,24
2.070255,2.987116,0.917524,empty,empty,empty,3,25
1.993272,2.956520,1.851255,empty,empty,empty,3,26
2.005049,2.733121,3.296626,empty,empty,empty,3,27
1.995754,2.885279,4.151338,empty,empty,empty,3,28
1.922588,4.043605,0.854730,empty,empty,empty,3,29
1.895295,4.231262,1.799301,empty,empty,empty,3,30
2.023502,3.906488,3.186811,empty,empty,empty,3,31
2.026876,3.981240,4.058765,empty,empty,empty,3,32
2.789857,0.905187,1.105828,empty,empty,empty,3,33
3.245630,0.834292,2.018708,empty,empty,empty,3,34
3.131243,1.132270,2.863433,empty,empty,empty,3,35
3.043555,0.860435,4.200950,empty,empty,empty,3,36
3.010031,1.799296,1.100530,empty,empty,empty,3,37
2.960895,2.101756,1.946536,empty,empty,empty,3,38
2.730607,2.002554,3.104532,empty,empty,empty,3,39
3.067445,2.166837,4.155301,empty,empty,empty,3,40
3.118664,3.187751,0.973840,empty,empty,empty,3,41
3.013290,3.021822,2.282499,empty,empty,empty,3,42
3.109201,2.581123,3.118152,empty,empty,empty,3,43
2.946036,3.013682,3.916360,empty,empty,empty,3,44
2.780321,3.869515,0.815421,empty,empty,empty,3,45
2.968701,3.910163,2.292150,empty,empty,empty,3,46
2.866683,3.903245,2.817500,empty,empty,empty,3,47
2.778831,4.227971,4.023809,empty,empty,empty,3,48
4.066435,0.837573,1.052219,empty,empty,empty,3,49
4.273585,1.162954,1.863572,empty,empty,empty,3,50
3.836916,0.889121,3.153720,empty,empty,empty,3,51
4.004637,0.969943,4.045813,empty,empty,empty,3,52
4.037136,1.914364,1.180528,empty,empty,empty,3,53
3.879002,2.020135,1.936100,empty,empty,empty,3,54
4.085750,1.969813,2.952492,empty,empty,empty,3,55
3.988439,2.091111,4.294741,empty,empty,empty,3,56
3.796123,3.002625,0.821701,empty,empty,empty,3,57
3.942872,3.077614,1.977889,empty,empty,empty,3,58
3.986510,2.917769,3.024110,empty,empty,empty,3,59
4.012850,3.045338,4.046799,empty,empty,empty,3,60
3.896166,4.025927,1.016157,empty,empty,empty,3,61
4.140417,3.982446,1.977059,empty,empty,empty,3,62
3.945525,3.820080,2.856451,empty,empty,empty,3,63
3.996270,3.984766,3.942352,empty,empty,empty,3,64
0.906230,1.067341,0.938996,empty,empty,empty,4,1
0.814231,0.783261,2.185288,empty,empty,empty,4,2
1.095851,0.809985,2.980537,empty,empty,empty,4,3
0.964228,1.201119,3.877170,empty,empty,empty,4,4
0.712062,1.848320,1.206427,empty,empty,empty,4,5
1.103975,1.987427,1.998361,empty,empty,empty,4,6
1.037845,2.312425,3.108828,empty,empty,empty,4,7
0.857176,2.118912,4.229829,empty,empty,empty,4,8
0.807073,3.016242,1.316976,empty,empty,empty,4,9
1.487661,2.843262,2.133615,empty,empty,empty,4,10
1.168795,2.690871,3.311457,empty,empty,empty,4,11
1.096829,2.996163,4.074311,empty,empty,empty,4,12
0.859533,4.174328,1.058511,empty,empty,empty,4,13
0.693254,3.945957,2.138518,empty,empty,empty,4,14
0.992838,3.896415,3.058610,empty,empty,empty,4,15
0.946841,3.834018,4.109356,empty,empty,empty,4,16
1.785258,0.892514,0.895641,empty,empty,empty,4,17
2.142748,0.717721,2.079428,empty,empty,empty,4,18
1.712727,1.193297,2.937275,empty,empty,empty,4,19
2.132642,1.012197,3.993198,empty,empty,empty,4,20
2.070481,1.961755,1.161473,empty,empty,empty,4,21
2.016538,1.998276,2.030815,empty,empty,empty,4,22
2.202477,1.895592,3.147648,empty,empty,empty,4,23
2.117083,2.094881,3.993329,empty,empty,empty,4,24
2.178792,3.062315,1.035282,empty,empty,empty,4,25
2.062688,2.818368,1.789473,empty,empty,empty,4,26
1.977884,2.590047,3.339145,empty,empty,empty,4,27
2.060655,2.927683,4.093801,empty,empty,empty,4,28
1.902049,4.080318,0.859630,empty,empty,empty,4,29
1.919601,4.136933,2.027526,empty,empty,empty,4,30
1.928605,4.095553,3.260403,empty,empty,empty,4,31
1.912539,4.111248,3.994509,empty,empty,empty,4,32
2.925686,1.002067,1.006624,empty,empty,empty,4,33
3.435650,0.980318,1.975883,empty,empty,empty,4,34
2.910275,1.152874,2.955748,empty,empty,empty,4,35
2.928855,0.824505,4.063966,empty,empty,empty,4,36
3.040450,1.769994,0.976681,empty,empty,empty,4,37
2.995864,1.931706,1.909751,empty,empty,empty,4,38
2.572572,1.887862,3.201736,empty,empty,empty,4,39
3.112893,2.268367,4.171054,empty,empty,empty,4,40
3.098612,3.187741,1.062933,empty,empty,empty,4,41
3.055949,3.015638,2.307113,empty,empty,empty,4,42
3.217939,2.613487,2.982406,empty,empty,empty,4,43
2.714727,3.110267,4.009637,empty,empty,empty,4,44
2.642742,4.007051,0.678708,empty,empty,empty,4,45
2.773968,3.938181,2.378887,empty,empty,empty,4,46
2.808528,3.928560,2.781492,empty,empty,empty,4,47
2.860770,4.283809,4.131176,empty,empty,empty,4,48
4.084625,1.036986,0.917760,empty,empty,empty,4,49
4.221520,1.191829,1.995786,empty,empty,empty,4,50
3.868579,0.950238,3.295320,empty,empty,empty,4,51
3.915918,0.839979,4.011466,empty,empty,empty,4,52
3.913205,2.010210,1.300783,empty,empty,empty,4,53
4.031320,2.091112,1.841108,empty,empty,empty,4,54
4.196102,1.815459,2.911486,empty,empty,empty,4,55
4.101967,1.981946,4.336873,empty,empty,empty,4,56
3.873462,2.919158,0.877582,empty,empty,empty,4,57
4.083466,3.035976,1.957428,empty,empty,empty,4,58
4.039699,2.897326,2.959416,empty,empty,empty,4,59
4.125634,3.031666,3.991665,empty,empty,empty,4,60
3.876507,4.088341,1.185032,empty,empty,empty,4,61
4.074529,3.825579,2.012311,empty,empty,empty,4,62
3.945733,3.846800,2.952690,empty,empty,empty,4,63
4.101836,3.914034,3.953492,empty,empty,empty,4,64
0.763859,0.954423,0.985478,empty,empty,empty,5,1
0.804519,0.920858,2.213414,empty,empty,empty,5,2
0.974238,0.852019,3.066622,empty,empty,empty,5,3
1.093116,1.098472,3.907252,empty,empty,empty,5,4
0.633646,1.930723,1.281435,empty,empty,empty,5,5
1.164265,1.993972,1.898333,empty,empty,empty,5,6
1.221792,2.237848,3.115646,empty,empty,empty,5,7
0.849222,2.072763,4.303849,empty,empty,empty,5,8
0.899486,3.055199,1.221239,empty,empty,empty,5,9
1.323758,2.828757,2.102601,empty,empty,empty,5,10
1.210116,2.652574,3.376799,empty,empty,empty,5,11
1.220111,2.904784,4.179149,empty,empty,empty,5,12
0.820946,4.166189,0.894102,empty,empty,empty,5,13
0.625980,4.099175,2.342260,empty,empty,empty,5,14
0.953114,3.989988,3.087544,empty,empty,empty,5,15
0.894967,3.983801,4.150023,empty,empty,empty,5,16
1.848545,0.960005,0.867159,empty,empty,empty,5,17
2.151381,0.716990,2.062752,empty,empty,empty,5,18
1.724584,1.283825,2.946662,empty,empty,empty,5,19
2.036377,0.985709,4.075683,empty,empty,empty,5,20
2.207457,2.014862,1.267049,empty,empty,empty,5,21
2.068870,2.117927,2.116712,empty,empty,empty,5,22
2.148905,1.942005,3.203657,empty,empty,empty,5,23
2.099380,1.955159,4.056450,empty,empty,empty,5,24
1.983292,3.138044,0.862992,empty,empty,empty,5,25
2.093669,2.685028,1.576213,empty,empty,empty,5,26
1.945505,2.618852,3.401963,empty,empty,empty,5,27
1.911774,2.863567,3.985516,empty,empty,empty,5,28
1.984049,4.030610,0.897756,empty,empty,empty,5,29
1.902028,4.174227,1.956885,empty,empty,empty,5,30
1.955419,4.013993,3.444759,empty,empty,empty,5,31
1.940059,4.214087,4.007564,empty,empty,empty,5,32
2.926912,0.987818,0.887410,empty,empty,empty,5,33
3.470438,0.985888,1.907986,empty,empty,empty,5,34
2.875856,1.095760,2.911161,empty,empty,empty,5,35
2.909459,0.707601,3.846607,empty,empty,empty,5,36
2.950043,1.840561,0.908177,empty,empty,empty,5,37
2.919567,1.861342,2.116870,empty,empty,empty,5,38
2.594746,1.863587,3.155514,empty,empty,empty,5,39
3.089059,2.442846,4.086413,empty,empty,empty,5,40
3.035844,3.352860,1.008466,empty,empty,empty,5,41
2.955362,3.034514,2.384509,empty,empty,empty,5,42
3.148619,2.667491,3.021946,empty,empty,empty,5,43
2.763174,3.169405,3.832605,empty,empty,empty,5,44
2.858009,4.071899,0.688373,empty,empty,empty,5,45
2.752585,4.076971,2.388874,empty,empty,empty,5,46
2.825463,3.777512,2.823702,empty,empty,empty,5,47
2.947114,4.249197,4.160992,empty,empty,empty,5,48
4.136708,0.961412,0.906851,empty,empty,empty,5,49
4.122612,1.199184,1.885336,empty,empty,empty,5,50
3.879544,1.102976,3.366204,empty,empty,empty,5,51
3.751740,1.020073,4.018675,empty,empty,empty,5,52
3.983179,2.169272,1.286199,empty,empty,empty,5,53
3.930813,2.053545,1.815275,empty,empty,empty,5,54
3.997222,1.896999,2.830358,empty,empty,empty,5,55
4.280181,1.854016,4.529081,empty,empty,empty,5,56
3.895512,2.927549,0.962109,empty,empty,empty,5,57
4.240814,3.038728,1.950546,empty,empty,empty,5,58
4.190868,2.914964,2.937002,empty,empty,empty,5,59
4.283561,2.906023,4.105926,empty,empty,empty,5,60
3.955488,4.127099,1.132175,empty,empty,empty,5,61
3.881159,3.800406,2.004780,empty,empty,empty,5,62
3.928128,3.753677,2.832758,empty,empty,empty,5,63
4.045850,3.782289,4.051212,empty,empty,empty,5,64
0.710758,1.115808,1.023431,empty,empty,empty,6,1
0.789173,1.088852,2.295954,empty,empty,empty,6,2
1.097545,0.842168,3.142024,empty,empty,empty,6,3
1.136543,0.930135,3.887684,empty,empty,empty,6,4
0.653232,1.927969,1.403146,empty,empty,empty,6,5
1.138539,1.969782,1.831291,empty,empty,empty,6,6
1.252308,2.372151,3.108465,empty,empty,empty,6,7
0.848115,2.121569,4.334050,empty,empty,empty,6,8
0.925004,3.194060,1.167252,empty,empty,empty,6,9
1.326163,2.846913,2.138488,empty,empty,empty,6,10
1.174615,2.612539,3.492568,empty,empty,empty,6,11
1.391295,3.006659,4.098106,empty,empty,empty,6,12
0.755673,4.283017,0.837709,empty,empty,empty,6,13
0.681825,4.163637,2.312310,empty,empty,empty,6,14
0.999008,3.960877,2.984431,empty,empty,empty,6,15
1.136066,4.071889,4.157441,empty,empty,empty,6,16
1.915975,0.903568,0.987465,empty,empty,empty,6,17
2.100144,0.989712,2.073176,empty,empty,empty,6,18
1.578756,1.317117,2.933372,empty,empty,empty,6,19
2.038536,1.002182,4.009970,empty,empty,empty,6,20
2.139235,1.903769,1.465857,empty,empty,empty,6,21
2.125965,2.073516,2.152821,empty,empty,empty,6,22
2.218460,2.123013,3.068552,empty,empty,empty,6,23
2.173812,1.869881,4.025669,empty,empty,empty,6,24
1.933077,3.085116,0.928960,empty,empty,empty,6,25
2.046963,2.674935,1.693029,empty,empty,empty,6,26
1.715607,2.578763,3.397352,empty,empty,empty,6,27
1.999201,2.700368,4.012479,empty,empty,empty,6,28
1.955599,3.911030,0.964219,empty,empty,empty,6,29
1.976957,4.219055,1.865643,empty,empty,empty,6,30
2.134819,4.015380,3.587913,empty,empty,empty,6,31
1.907770,4.295808,4.145841,empty,empty,empty,6,32
2.738516,0.967327,0.726517,empty,empty,empty,6,33
3.464524,1.006064,1.947147,empty,empty,empty,6,34
2.853182,0.975731,2.893708,empty,empty,empty,6,35
2.936010,0.581946,3.701404,empty,empty,empty,6,36
2.888796,1.880858,0.943993,empty,empty,empty,6,37
2.941490,1.951794,2.027077,empty,empty,empty,6,38
2.596755,1.659241,3.243789,empty,empty,empty,6,39
2.992130,2.470629,3.936029,empty,empty,empty,6,40
3.197846,3.272410,0.947442,empty,empty,empty,6,41
3.092700,2.988709,2.450945,empty,empty,empty,6,42
3.185689,2.625475,3.045632,empty,empty,empty,6,43
2.804703,3.169515,3.715426,empty,empty,empty,6,44
2.694571,3.862405,0.683485,empty,empty,empty,6,45
2.697900,4.220013,2.609519,empty,empty,empty,6,46
2.898957,3.759038,2.869694,empty,empty,empty,6,47
2.918792,4.093846,4.231285,empty,empty,empty,6,48
3.985800,0.974502,1.205252,empty,empty,empty,6,49
4.086028,1.172237,1.874680,empty,empty,empty,6,50
3.827312,1.116159,3.484116,empty,empty,empty,6,51
3.547182,1.026729,4.111415,empty,empty,empty,6,52
4.111774,2.150523,1.474695,empty,empty,empty,6,53
3.971509,2.069401,1.785486,empty,empty,empty,6,54
3.805752,1.892174,2.835693,empty,empty,empty,6,55
4.227898,1.886975,4.582089,empty,empty,empty,6,56
3.797570,2.930684,0.868324,empty,empty,empty,6,57
4.295326,3.072878,1.926686,empty,empty,empty,6,58
4.176313,2.885697,2.888815,empty,empty,empty,6,59
4.374380,2.840497,4.178293,empty,empty,empty,6,60
3.946214,4.145165,1.265420,empty,empty,empty,6,61
3.919666,3.817914,2.009199,empty,empty,empty,6,62
3.837212,3.779086,2.936556,empty,empty,empty,6,63
3.985031,3.863811,4.149349,empty,empty,empty,6,64
0.776667,1.299181,1.108798,empty,empty,empty,7,1
0.725672,0.966547,2.281188,empty,empty,empty,7,2
0.865849,0.908196,2.904399,empty,empty,empty,7,3
1.243506,0.733191,3.835048,empty,empty,empty,7,4
0.705754,1.788094,1.500606,empty,empty,empty,7,5
1.300283,1.821359,1.741966,empty,empty,empty,7,6
1.314172,2.446448,3.201501,empty,empty,empty,7,7
0.910355,2.083768,4.249979,empty,empty,empty,7,8
0.886054,3.085391,1.190867,empty,empty,empty,7,9
1.381693,2.951902,2.237397,empty,empty,empty,7,10
1.191508,2.373627,3.383416,empty,empty,empty,7,11
1.346229,3.210055,4.173652,empty,empty,empty,7,12
0.727077,4.307539,0.718581,empty,empty,empty,7,13
0.674743,4.158524,2.507676,empty,empty,empty,7,14
1.048464,3.824686,2.995375,empty,empty,empty,7,15
1.077545,3.941914,4.162241,empty,empty,empty,7,16
1.891829,0.892918,1.022039,empty,empty,empty,7,17
2.127839,1.017703,2.054721,empty,empty,empty,7,18
1.579500,1.118100,3.136076,empty,empty,empty,7,19
1.981183,1.061023,3.871581,empty,empty,empty,7,20
2.064754,1.977605,1.452582,empty,empty,empty,7,21
2.104319,2.055025,2.131859,empty,empty,empty,7,22
2.325200,2.090157,3.115997,empty,empty,empty,7,23
1.997506,1.790528,4.010099,empty,empty,empty,7,24
2.008461,3.048869,0.643906,empty,empty,empty,7,25
2.131910,2.730911,1.587848,empty,empty,empty,7,26
1.837260,2.723018,3.434506,empty,empty,empty,7,27
1.924300,2.558375,4.007551,empty,empty,empty,7,28
1.939386,3.873015,0.998104,empty,empty,empty,7,29
1.905685,4.282562,1.880020,empty,empty,empty,7,30
2.106748,4.005976,3.696609,empty,empty,empty,7,31
1.794871,4.390336,4.149824,empty,empty,empty,7,32
2.689639,0.874226,0.727917,empty,empty,empty,7,33
3.610440,0.918289,2.041576,empty,empty,empty,7,34
2.878556,0.837048,2.949446,empty,empty,empty,7,35
3.056681,0.471114,3.555518,empty,empty,empty,7,36
2.903149,1.786314,0.887100,empty,empty,empty,7,37
2.864334,1.859523,1.810007,empty,empty,empty,7,38
2.566779,1.713520,3.222865,empty,empty,empty,7,39
2.916541,2.685673,3.840296,empty,empty,empty,7,40
3.119062,3.345070,0.874889,empty,empty,empty,7,41
2.963823,2.888082,2.397598,empty,empty,empty,7,42
3.140732,2.554715,3.126986,empty,empty,empty,7,43
2.734711,3.219005,3.731630,empty,empty,empty,7,44
2.631779,3.811037,0.653396,empty,empty,empty,7,45
2.617326,4.182847,2.729053,empty,empty,empty,7,46
2.913534,3.413155,2.877333,empty,empty,empty,7,47
2.857543,4.101618,4.313341,empty,empty,empty,7,48
3.891747,0.904536,1.106488,empty,empty,empty,7,49
4.064332,1.122816,2.085628,empty,empty,empty,7,50
3.965258,1.105084,3.374186,empty,empty,empty,7,51
3.495008,1.023996,4.187064,empty,empty,empty,7,52
4.154911,2.172895,1.421122,empty,empty,empty,7,53
4.014891,1.928448,1.725824,empty,empty,empty,7,54
3.680457,1.962638,2.839648,empty,empty,empty,7,55
4.316332,2.094416,4.673945,empty,empty,empty,7,56
3.823394,2.933364,0.928746,empty,empty,empty,7,57
4.310602,3.205067,1.845621,empty,empty,empty,7,58
4.317640,2.780612,3.031083,empty,empty,empty,7,59
4.433808,2.947576,4.309813,empty,empty,empty,7,60
3.980612,4.150170,1.394190,empty,empty,empty,7,61
3.979851,3.807506,2.055838,empty,empty,empty,7,62
3.796424,3.661331,2.879598,empty,empty,empty,7,63
4.044563,3.768109,4.007119,empty,empty,empty,7,64
0.820875,1.328468,1.121542,empty,empty,empty,8,1
0.603815,1.073761,2.371998,empty,empty,empty,8,2
1.051986,0.932526,2.836930,empty,empty,empty,8,3
1.233986,0.704546,3.829483,empty,empty,empty,8,4
0.589210,1.894147,1.532696,empty,empty,empty,8,5
1.264892,1.827696,1.792643,empty,empty,empty,8,6
1.264886,2.380485,3.146430,empty,empty,empty,8,7
0.951817,1.963197,4.195572,empty,empty,empty,8,8
1.008101,3.039704,1.199631,empty,empty,empty,8,9
1.509790,2.950779,2.328168,empty,empty,empty,8,10
1.211770,2.525639,3.291406,empty,empty,empty,8,11
1.316372,3.140193,4.211517,empty,empty,empty,8,12
0.735823,4.285294,0.822361,empty,empty,empty,8,13
0.471385,4.335181,2.522256,empty,empty,empty,8,14
1.004051,3.766927,3.065542,empty,empty,empty,8,15
1.036450,3.765123,4.129172,empty,empty,empty,8,16
1.839159,0.796311,1.055106,empty,empty,empty,8,17
2.061428,0.889862,1.995737,empty,empty,empty,8,18
1.601920,1.123649,3.104117,empty,empty,empty,8,19
2.145160,0.893339,3.892810,empty,empty,empty,8,20
2.183851,1.930649,1.478467,empty,empty,empty,8,21
2.149646,1.920391,2.117681,empty,empty,empty,8,22
2.180124,1.933687,3.259037,empty,empty,empty,8,23
1.942312,1.737930,4.070718,empty,empty,empty,8,24
2.100439,3.090733,0.750659,empty,empty,empty,8,25
2.102577,2.615849,1.585468,empty,empty,empty,8,26
1.919556,2.766459,3.406020,empty,empty,empty,8,27
2.122942,2.527088,4.102897,empty,empty,empty,8,28
2.173449,3.916145,1.128785,empty,empty,empty,8,29
1.953957,4.277618,1.912803,empty,empty,empty,8,30
2.003382,3.980291,3.819860,empty,empty,empty,8,31
1.787441,4.364532,4.067819,empty,empty,empty,8,32
2.804788,0.778483,0.715136,empty,empty,empty,8,33
3.445382,0.802904,2.129487,empty,empty,empty,8,34
2.991683,0.969787,2.984015,empty,empty,empty,8,35
3.059295,0.478105,3.529478,empty,empty,empty,8,36
2.865117,1.896791,0.993735,empty,empty,empty,8,37
2.803728,1.862186,1.717612,empty,empty,empty,8,38
2.509601,1.734113,3.159319,empty,empty,empty,8,39
2.841795,2.751254,3.928302,empty,empty,empty,8,40
3.077557,3.282291,0.987565,empty,empty,empty,8,41
3.045675,2.817436,2.303366,empty,empty,empty,8,42
3.084664,2.735079,3.236105,empty,empty,empty,8,43
2.593241,3.182203,3.939847,empty,empty,empty,8,44
2.594072,3.918918,0.358824,empty,empty,empty,8,45
2.627244,4.175532,2.647834,empty,empty,empty,8,46
2.842925,3.487673,2.769222,empty,empty,empty,8,47
2.848713,4.281906,4.203248,empty,empty,empty,8,48
4.024235,1.015630,1.118854,empty,empty,empty,8,49
