empty 
empty 
empty 
position X,position Y,position Z,empty,empty,empty,time,trackID 
1.014665,3.050562,2.084707,empty,empty,empty,2,10
1.015532,3.050532,3.084694,empty,empty,empty,2,11
1.015047,3.050611,4.084727,empty,empty,empty,2,12
1.015064,4.050618,1.085119,empty,empty,empty,2,13
1.014892,4.051172,2.084881,empty,empty,empty,2,14
1.015125,4.051307,3.084594,empty,empty,empty,2,15
1.015523,4.050611,4.085222,empty,empty,empty,2,16
2.015421,1.050428,1.085087,empty,empty,empty,2,17
2.014952,1.050771,2.084425,empty,empty,empty,2,18
2.015232,1.050883,3.084274,empty,empty,empty,2,19
2.014886,1.050489,4.084409,empty,empty,empty,2,20
2.014676,2.050398,1.084986,empty,empty,empty,2,21
2.015309,2.051161,2.084869,empty,empty,empty,2,22
2.015077,2.050846,3.084334,empty,empty,empty,2,23
2.015597,2.051027,4.084445,empty,empty,empty,2,24
2.015604,3.050843,1.085008,empty,empty,empty,2,25
2.015119,3.050664,2.084599,empty,empty,empty,2,26
2.015590,3.051271,3.085015,empty,empty,empty,2,27
2.014807,3.050410,4.085258,empty,empty,empty,2,28
2.015563,4.050388,1.084587,empty,empty,empty,2,29
2.015155,4.051173,2.084607,empty,empty,empty,2,30
2.015600,4.051134,3.084531,empty,empty,empty,2,31
2.015033,4.050656,4.084969,empty,empty,empty,2,32
3.015387,1.050722,1.084896,empty,empty,empty,2,33
3.015167,1.051226,2.084876,empty,empty,empty,2,34
3.014695,1.050979,3.084949,empty,empty,empty,2,35
3.014690,1.051256,4.084369,empty,empty,empty,2,36
3.015431,2.051201,1.084414,empty,empty,empty,2,37
3.014986,2.051200,2.085241,empty,empty,empty,2,38
3.015246,2.050900,3.085060,empty,empty,empty,2,39
3.015029,2.050979,4.084275,empty,empty,empty,2,40
3.014923,3.050714,1.084526,empty,empty,empty,2,41
3.015027,3.050914,2.084853,empty,empty,empty,2,42
3.015355,3.051305,3.085120,empty,empty,empty,2,43
3.015613,3.050861,4.084868,empty,empty,empty,2,44
3.015414,4.051053,1.085068,empty,empty,empty,2,45
3.014726,4.050560,2.084815,empty,empty,empty,2,46
3.015091,4.050531,3.084936,empty,empty,empty,2,47
3.015573,4.050894,4.085008,empty,empty,empty,2,48
4.014876,1.050360,1.085087,empty,empty,empty,2,49
4.014889,1.050401,2.084494,empty,empty,empty,2,50
4.015360,1.050604,3.084324,empty,empty,empty,2,51
4.014898,1.050732,4.084576,empty,empty,empty,2,52
4.014832,2.050580,1.084792,empty,empty,empty,2,53
4.014937,2.051223,2.084776,empty,empty,empty,2,54
4.015634,2.050502,3.084464,empty,empty,empty,2,55
4.014888,2.050771,4.085044,empty,empty,empty,2,56
4.014891,3.050462,1.084420,empty,empty,empty,2,57
4.015368,3.051318,2.085165,empty,empty,empty,2,58
4.015297,3.050385,3.084582,empty,empty,empty,2,59
4.015418,3.050659,4.084717,empty,empty,empty,2,60
4.015292,4.051025,1.084555,empty,empty,empty,2,61
4.014963,4.051193,2.084845,empty,empty,empty,2,62
4.014750,4.050513,3.085013,empty,empty,empty,2,63
4.014985,4.051008,4.084689,empty,empty,empty,2,64
1.029974,1.101553,1.169848,empty,empty,empty,3,1
1.029775,1.101908,2.169348,empty,empty,empty,3,2
1.030803,1.101298,3.169489,empty,empty,empty,3,3
1.030468,1.101533,4.169505,empty,empty,empty,3,4
1.030757,2.101090,1.169487,empty,empty,empty,3,5
1.029948,2.101478,2.170255,empty,empty,empty,3,6
1.030711,2.102101,3.169935,empty,empty,empty,3,7
1.029950,2.101131,4.168746,empty,empty,empty,3,8
1.030409,3.101619,1.169337,empty,empty,empty,3,9
1.029669,3.101486,2.169171,empty,empty,empty,3,10
1.030331,3.101295,3.168970,empty,empty,empty,3,11
1.030205,3.101072,4.169391,empty,empty,empty,3,12
1.030611,4.101622,1.170100,empty,empty,empty,3,13
1.029581,4.101546,2.169890,empty,empty,empty,3,14
1.030148,4.101709,3.168890,empty,empty,empty,3,15
1.030198,4.101522,4.169656,empty,empty,empty,3,16
2.031003,1.101059,1.169780,empty,empty,empty,3,17
2.029907,1.102044,2.168881,empty,empty,empty,3,18
2.030359,1.101695,3.168774,empty,empty,empty,3,19
2.030031,1.101287,4.168921,empty,empty,empty,3,20
2.029835,2.101199,1.169835,empty,empty,empty,3,21
2.030827,2.101632,2.169578,empty,empty,empty,3,22
2.029878,2.101921,3.168784,empty,empty,empty,3,23
2.031112,2.102049,4.169531,empty,empty,empty,3,24
2.030809,3.101693,1.170259,empty,empty,empty,3,25
2.029822,3.101579,2.169375,empty,empty,empty,3,26
2.030850,3.102117,3.169843,empty,empty,empty,3,27
2.030202,3.101090,4.170203,empty,empty,empty,3,28
2.030856,4.101423,1.169581,empty,empty,empty,3,29
2.030172,4.102145,2.169462,empty,empty,empty,3,30
2.031135,4.101869,3.169637,empty,empty,empty,3,31
2.030610,4.101655,4.169563,empty,empty,empty,3,32
3.030113,1.101732,1.169581,empty,empty,empty,3,33
3.030254,1.101815,2.169148,empty,empty,empty,3,34
3.030285,1.101925,3.170067,empty,empty,empty,3,35
3.029859,1.102045,4.168651,empty,empty,empty,3,36
3.030828,2.101738,1.168710,empty,empty,empty,3,37
3.029766,2.102302,2.169829,empty,empty,empty,3,38
3.030431,2.102043,3.170020,empty,empty,empty,3,39
3.030293,2.101389,4.168916,empty,empty,empty,3,40
3.029625,3.101115,1.169515,empty,empty,empty,3,41
3.029752,3.101566,2.169366,empty,empty,empty,3,42
3.030607,3.101896,3.170063,empty,empty,empty,3,43
3.031051,3.101869,4.169910,empty,empty,empty,3,44
3.030177,4.102285,1.169929,empty,empty,empty,3,45
3.029417,4.101707,2.170047,empty,empty,empty,3,46
3.030717,4.101164,3.169462,empty,empty,empty,3,47
3.030339,4.101496,4.169501,empty,empty,empty,3,48
4.029885,1.101476,1.170018,empty,empty,empty,3,49
4.030218,1.101523,2.169627,empty,empty,empty,3,50
4.030141,1.101572,3.169233,empty,empty,empty,3,51
4.029882,1.101908,4.169796,empty,empty,empty,3,52
4.030104,2.101618,1.169516,empty,empty,empty,3,53
4.029636,2.101861,2.169284,empty,empty,empty,3,54
4.030507,2.101012,3.169482,empty,empty,empty,3,55
4.029936,2.101765,4.169996,empty,empty,empty,3,56
4.030073,3.101480,1.169574,empty,empty,empty,3,57
4.030094,3.102206,2.169623,empty,empty,empty,3,58
4.030674,3.101237,3.168949,empty,empty,empty,3,59
4.030861,3.101091,4.169921,empty,empty,empty,3,60
4.030133,4.101920,1.168937,empty,empty,empty,3,61
4.030146,4.102494,2.169965,empty,empty,empty,3,62
4.029423,4.101476,3.170271,empty,empty,empty,3,63
4.030463,4.101637,4.169095,empty,empty,empty,3,64
1.045388,1.152052,1.254270,empty,empty,empty,4,1
1.044922,1.152635,2.253710,empty,empty,empty,4,2
1.046177,1.152208,3.254021,empty,empty,empty,4,3
1.045490,1.152760,4.254111,empty,empty,empty,4,4
1.046069,2.152183,1.254278,empty,empty,empty,4,5
1.045419,2.152109,2.255034,empty,empty,empty,4,6
1.046195,2.152525,3.254984,empty,empty,empty,4,7
1.045214,2.152464,4.253731,empty,empty,empty,4,8
1.045881,3.152307,1.253692,empty,empty,empty,4,9
1.044508,3.152105,2.253816,empty,empty,empty,4,10
1.045114,3.151663,3.254057,empty,empty,empty,4,11
1.045506,3.152082,4.254460,empty,empty,empty,4,12
1.045654,4.152018,1.254442,empty,empty,empty,4,13
1.044462,4.152644,2.254806,empty,empty,empty,4,14
1.044956,4.152404,3.254030,empty,empty,empty,4,15
1.045714,4.152741,4.254038,empty,empty,empty,4,16
2.046185,1.151725,1.254747,empty,empty,empty,4,17
2.044811,1.153326,2.253204,empty,empty,empty,4,18
2.045217,1.152907,3.253121,empty,empty,empty,4,19
2.045284,1.152592,4.253711,empty,empty,empty,4,20
2.045333,2.152533,1.254315,empty,empty,empty,4,21
2.046212,2.152214,2.254419,empty,empty,empty,4,22
2.045480,2.152608,3.253791,empty,empty,empty,4,23
2.046104,2.153165,4.254658,empty,empty,empty,4,24
2.045783,3.152234,1.255283,empty,empty,empty,4,25
2.045431,3.152770,2.254466,empty,empty,empty,4,26
2.046401,3.153281,3.254555,empty,empty,empty,4,27
2.045664,3.152180,4.254601,empty,empty,empty,4,28
2.046300,4.152344,1.254606,empty,empty,empty,4,29
2.045105,4.153221,2.254442,empty,empty,empty,4,30
2.046089,4.152258,3.254161,empty,empty,empty,4,31
2.046055,4.152331,4.254697,empty,empty,empty,4,32
3.044865,1.152776,1.254685,empty,empty,empty,4,33
3.044963,1.152720,2.254117,empty,empty,empty,4,34
3.045688,1.152368,3.255253,empty,empty,empty,4,35
3.044863,1.152806,4.253706,empty,empty,empty,4,36
3.045863,2.152577,1.253706,empty,empty,empty,4,37
3.044907,2.152913,2.254776,empty,empty,empty,4,38
3.045702,2.152982,3.254325,empty,empty,empty,4,39
3.045620,2.151756,4.254079,empty,empty,empty,4,40
3.045009,3.151929,1.254607,empty,empty,empty,4,41
3.045074,3.152461,2.254577,empty,empty,empty,4,42
3.046223,3.153200,3.255188,empty,empty,empty,4,43
3.045856,3.153106,4.254539,empty,empty,empty,4,44
3.045012,4.153494,1.254714,empty,empty,empty,4,45
3.044068,4.152968,2.254564,empty,empty,empty,4,46
3.046044,4.152192,3.253857,empty,empty,empty,4,47
3.045630,4.152030,4.254098,empty,empty,empty,4,48
4.044748,1.152262,1.254846,empty,empty,empty,4,49
4.045380,1.152211,2.254639,empty,empty,empty,4,50
4.045457,1.152207,3.254268,empty,empty,empty,4,51
4.044754,1.152639,4.254904,empty,empty,empty,4,52
4.045658,2.152014,1.254277,empty,empty,empty,4,53
4.044430,2.152452,2.253820,empty,empty,empty,4,54
4.045925,2.151397,3.254162,empty,empty,empty,4,55
4.044750,2.152715,4.254803,empty,empty,empty,4,56
4.045292,3.152241,1.254718,empty,empty,empty,4,57
4.044834,3.153118,2.254042,empty,empty,empty,4,58
4.045468,3.152056,3.253284,empty,empty,empty,4,59
4.046175,3.151580,4.255143,empty,empty,empty,4,60
4.044843,4.152432,1.253360,empty,empty,empty,4,61
4.045064,4.152931,2.254439,empty,empty,empty,4,62
4.044628,4.152520,3.255178,empty,empty,empty,4,63
4.045568,4.152015,4.254275,empty,empty,empty,4,64
1.060895,1.203276,1.338990,empty,empty,empty,5,1
1.060457,1.203171,2.338962,empty,empty,empty,5,2
1.061292,1.202669,3.339145,empty,empty,empty,5,3
1.060647,1.203858,4.339320,empty,empty,empty,5,4
1.061300,2.203377,1.339060,empty,empty,empty,5,5
1.060442,2.202729,2.339775,empty,empty,empty,5,6
1.061539,2.203556,3.339792,empty,empty,empty,5,7
1.060265,2.203086,4.338547,empty,empty,empty,5,8
1.061391,3.203275,1.338857,empty,empty,empty,5,9
1.059358,3.202533,2.338268,empty,empty,empty,5,10
1.060506,3.202680,3.338597,empty,empty,empty,5,11
1.060432,3.203192,4.339275,empty,empty,empty,5,12
1.061122,4.203277,1.338794,empty,empty,empty,5,13
1.059887,4.203938,2.339768,empty,empty,empty,5,14
1.059768,4.203069,3.338841,empty,empty,empty,5,15
1.060586,4.203591,4.338315,empty,empty,empty,5,16
2.061461,1.202506,1.339108,empty,empty,empty,5,17
2.060404,1.204530,2.338094,empty,empty,empty,5,18
2.060393,1.204093,3.337396,empty,empty,empty,5,19
2.060595,1.203761,4.338176,empty,empty,empty,5,20
2.060118,2.203161,1.339067,empty,empty,empty,5,21
2.061277,2.203319,2.339050,empty,empty,empty,5,22
2.060337,2.203917,3.338507,empty,empty,empty,5,23
2.061595,2.204290,4.339165,empty,empty,empty,5,24
2.060669,3.202750,1.339828,empty,empty,empty,5,25
2.060672,3.203220,2.338886,empty,empty,empty,5,26
2.061166,3.204064,3.339045,empty,empty,empty,5,27
2.061296,3.202674,4.339102,empty,empty,empty,5,28
2.061274,4.202697,1.339706,empty,empty,empty,5,29
2.060064,4.204170,2.339042,empty,empty,empty,5,30
2.061000,4.203601,3.339065,empty,empty,empty,5,31
2.061546,4.203438,4.339601,empty,empty,empty,5,32
3.059777,1.203378,1.339579,empty,empty,empty,5,33
3.059852,1.203118,2.338676,empty,empty,empty,5,34
3.060765,1.203547,3.340053,empty,empty,empty,5,35
3.060359,1.203791,4.338891,empty,empty,empty,5,36
3.061159,2.203502,1.338198,empty,empty,empty,5,37
3.059921,2.203960,2.339442,empty,empty,empty,5,38
3.060426,2.203941,3.339529,empty,empty,empty,5,39
3.060299,2.202429,4.338744,empty,empty,empty,5,40
3.059817,3.203234,1.339163,empty,empty,empty,5,41
3.060132,3.203571,2.339209,empty,empty,empty,5,42
3.061614,3.204490,3.339961,empty,empty,empty,5,43
3.060693,3.203826,4.338897,empty,empty,empty,5,44
3.059933,4.204043,1.339122,empty,empty,empty,5,45
3.059184,4.203504,2.339443,empty,empty,empty,5,46
3.061379,4.202986,3.338898,empty,empty,empty,5,47
3.060274,4.202580,4.338605,empty,empty,empty,5,48
4.060385,1.203388,1.339890,empty,empty,empty,5,49
4.060100,1.202824,2.339787,empty,empty,empty,5,50
4.060961,1.202926,3.338988,empty,empty,empty,5,51
4.060153,1.203933,4.339476,empty,empty,empty,5,52
4.060784,2.202382,1.339306,empty,empty,empty,5,53
4.059626,2.203525,2.338683,empty,empty,empty,5,54
4.060698,2.202207,3.338503,empty,empty,empty,5,55
4.060253,2.203196,4.340020,empty,empty,empty,5,56
4.060525,3.202644,1.339801,empty,empty,empty,5,57
4.059963,3.204382,2.338914,empty,empty,empty,5,58
4.060192,3.203347,3.337567,empty,empty,empty,5,59
4.060978,3.202679,4.340011,empty,empty,empty,5,60
4.059651,4.202789,1.337967,empty,empty,empty,5,61
4.060518,4.203836,2.338821,empty,empty,empty,5,62
4.059323,4.203243,3.340216,empty,empty,empty,5,63
4.060262,4.202505,4.339386,empty,empty,empty,5,64
1.076295,1.254179,1.424012,empty,empty,empty,6,1
1.075200,1.254220,2.424180,empty,empty,empty,6,2
1.076314,1.253290,3.424317,empty,empty,empty,6,3
1.076258,1.255133,4.424194,empty,empty,empty,6,4
1.076707,2.253736,1.423331,empty,empty,empty,6,5
1.075583,2.253901,2.424280,empty,empty,empty,6,6
1.076803,2.254363,3.424831,empty,empty,empty,6,7
1.075610,2.253769,4.423453,empty,empty,empty,6,8
1.076686,3.254416,1.423216,empty,empty,empty,6,9
1.074051,3.253607,2.422908,empty,empty,empty,6,10
1.075390,3.253879,3.423710,empty,empty,empty,6,11
1.075705,3.254161,4.423777,empty,empty,empty,6,12
1.076163,4.253853,1.423803,empty,empty,empty,6,13
1.075346,4.254644,2.424833,empty,empty,empty,6,14
1.075304,4.253913,3.424018,empty,empty,empty,6,15
1.075706,4.254310,4.422637,empty,empty,empty,6,16
2.076987,1.253263,1.423914,empty,empty,empty,6,17
2.075992,1.255203,2.422715,empty,empty,empty,6,18
2.075248,1.255387,3.421931,empty,empty,empty,6,19
2.075671,1.254374,4.423192,empty,empty,empty,6,20
2.075481,2.253517,1.424154,empty,empty,empty,6,21
2.076513,2.253963,2.424307,empty,empty,empty,6,22
2.075286,2.254684,3.423305,empty,empty,empty,6,23
2.076730,2.255351,4.423676,empty,empty,empty,6,24
2.076282,3.253711,1.424437,empty,empty,empty,6,25
2.075334,3.254196,2.423650,empty,empty,empty,6,26
2.076284,3.255377,3.424037,empty,empty,empty,6,27
2.075959,3.253474,4.423390,empty,empty,empty,6,28
2.076035,4.253853,1.424780,empty,empty,empty,6,29
2.075316,4.254590,2.423795,empty,empty,empty,6,30
2.076413,4.254690,3.424184,empty,empty,empty,6,31
2.076797,4.254016,4.424766,empty,empty,empty,6,32
3.074857,1.254402,1.424092,empty,empty,empty,6,33
3.075089,1.253839,2.423487,empty,empty,empty,6,34
3.075736,1.254270,3.425162,empty,empty,empty,6,35
3.075973,1.254640,4.423189,empty,empty,empty,6,36
3.075817,2.254706,1.423175,empty,empty,empty,6,37
3.074742,2.255270,2.423975,empty,empty,empty,6,38
3.075596,2.254996,3.424668,empty,empty,empty,6,39
3.075405,2.253240,4.423364,empty,empty,empty,6,40
3.075325,3.254523,1.424222,empty,empty,empty,6,41
3.075357,3.254161,2.424434,empty,empty,empty,6,42
3.076384,3.255287,3.424239,empty,empty,empty,6,43
3.075404,3.254523,4.423545,empty,empty,empty,6,44
3.075534,4.254655,1.423826,empty,empty,empty,6,45
3.074669,4.254073,2.424594,empty,empty,empty,6,46
3.076551,4.253536,3.423666,empty,empty,empty,6,47
3.075660,4.253304,4.423259,empty,empty,empty,6,48
4.075163,1.254255,1.424761,empty,empty,empty,6,49
4.074775,1.253728,2.424654,empty,empty,empty,6,50
4.075872,1.253371,3.423387,empty,empty,empty,6,51
4.074819,1.254734,4.424337,empty,empty,empty,6,52
4.075637,2.253076,1.423726,empty,empty,empty,6,53
4.074513,2.254196,2.423441,empty,empty,empty,6,54
4.075479,2.252957,3.422786,empty,empty,empty,6,55
4.075584,2.254110,4.424585,empty,empty,empty,6,56
4.075963,3.253243,1.424883,empty,empty,empty,6,57
4.075080,3.255131,2.424068,empty,empty,empty,6,58
4.075798,3.253770,3.422721,empty,empty,empty,6,59
4.075769,3.253584,4.425034,empty,empty,empty,6,60
4.074986,4.253154,1.422906,empty,empty,empty,6,61
4.075497,4.254761,2.423789,empty,empty,empty,6,62
4.074951,4.254100,3.425112,empty,empty,empty,6,63
4.075306,4.253703,4.424100,empty,empty,empty,6,64
1.091451,1.305176,1.508714,empty,empty,empty,7,1
1.090454,1.304584,2.509372,empty,empty,empty,7,2
1.091239,1.304533,3.508616,empty,empty,empty,7,3
1.091463,1.305837,4.508551,empty,empty,empty,7,4
1.092340,2.304681,1.508507,empty,empty,empty,7,5
1.090472,2.304463,2.508949,empty,empty,empty,7,6
1.091700,2.305621,3.509258,empty,empty,empty,7,7
1.090812,2.305029,4.508700,empty,empty,empty,7,8
1.091951,3.305530,1.508125,empty,empty,empty,7,9
1.088856,3.304659,2.507737,empty,empty,empty,7,10
1.090169,3.304314,3.508488,empty,empty,empty,7,11
1.091130,3.304910,4.508758,empty,empty,empty,7,12
1.090826,4.305027,1.508980,empty,empty,empty,7,13
1.090243,4.305211,2.510005,empty,empty,empty,7,14
1.090358,4.305014,3.508833,empty,empty,empty,7,15
1.090968,4.305036,4.506954,empty,empty,empty,7,16
2.092292,1.304553,1.509117,empty,empty,empty,7,17
2.091000,1.306353,2.507890,empty,empty,empty,7,18
2.090445,1.306069,3.506599,empty,empty,empty,7,19
2.090591,1.305570,4.507535,empty,empty,empty,7,20
2.090242,2.304480,1.508467,empty,empty,empty,7,21
2.091834,2.304495,2.509257,empty,empty,empty,7,22
2.089946,2.305316,3.507982,empty,empty,empty,7,23
2.091576,2.306313,4.508048,empty,empty,empty,7,24
2.091375,3.304226,1.509302,empty,empty,empty,7,25
2.090803,3.305423,2.508521,empty,empty,empty,7,26
2.091395,3.305803,3.509171,empty,empty,empty,7,27
2.090825,3.303896,4.507756,empty,empty,empty,7,28
2.091222,4.304488,1.509332,empty,empty,empty,7,29
2.090729,4.305270,2.508579,empty,empty,empty,7,30
2.091916,4.305054,3.508966,empty,empty,empty,7,31
2.091749,4.304723,4.509068,empty,empty,empty,7,32
3.089638,1.305201,1.508439,empty,empty,empty,7,33
3.090459,1.304298,2.507841,empty,empty,empty,7,34
3.090608,1.304637,3.509698,empty,empty,empty,7,35
3.091193,1.305704,4.508364,empty,empty,empty,7,36
3.090609,2.305606,1.507668,empty,empty,empty,7,37
3.090236,2.306361,2.508938,empty,empty,empty,7,38
3.090236,2.306079,3.509387,empty,empty,empty,7,39
3.090258,2.303879,4.508055,empty,empty,empty,7,40
3.090373,3.305826,1.508750,empty,empty,empty,7,41
3.090065,3.304953,2.509461,empty,empty,empty,7,42
3.091920,3.306089,3.509125,empty,empty,empty,7,43
3.090432,3.305257,4.508065,empty,empty,empty,7,44
3.090787,4.305833,1.508372,empty,empty,empty,7,45
3.090174,4.304457,2.509688,empty,empty,empty,7,46
3.092035,4.304330,3.508192,empty,empty,empty,7,47
3.090310,4.303979,4.507809,empty,empty,empty,7,48
4.090499,1.305306,1.509725,empty,empty,empty,7,49
4.089573,1.304947,2.509748,empty,empty,empty,7,50
4.091010,1.304537,3.508521,empty,empty,empty,7,51
4.089740,1.305092,4.509503,empty,empty,empty,7,52
4.090816,2.303828,1.508767,empty,empty,empty,7,53
4.089766,2.305481,2.508288,empty,empty,empty,7,54
4.090583,2.303916,3.507213,empty,empty,empty,7,55
4.091113,2.305122,4.509807,empty,empty,empty,7,56
4.091551,3.304252,1.509652,empty,empty,empty,7,57
4.090374,3.306314,2.508875,empty,empty,empty,7,58
4.090515,3.304906,3.507545,empty,empty,empty,7,59
4.091375,3.304930,4.509661,empty,empty,empty,7,60
4.090166,4.304261,1.508075,empty,empty,empty,7,61
4.090195,4.305868,2.508986,empty,empty,empty,7,62
4.090494,4.305419,3.509613,empty,empty,empty,7,63
4.090929,4.304771,4.508593,empty,empty,empty,7,64
1.106746,1.356139,1.593879,empty,empty,empty,8,1
1.105434,1.355527,2.593774,empty,empty,empty,8,2
1.105914,1.355449,3.593713,empty,empty,empty,8,3
1.106841,1.356771,4.593737,empty,empty,empty,8,4
1.107559,2.355970,1.593402,empty,empty,empty,8,5
1.105138,2.354923,2.594066,empty,empty,empty,8,6
1.106688,2.356522,3.594145,empty,empty,empty,8,7
1.106121,2.356272,4.593049,empty,empty,empty,8,8
1.107557,3.356175,1.593035,empty,empty,empty,8,9
1.104346,3.355965,2.592951,empty,empty,empty,8,10
1.105257,3.354753,3.593252,empty,empty,empty,8,11
1.106713,3.355512,4.593150,empty,empty,empty,8,12
1.106360,4.355728,1.593891,empty,empty,empty,8,13
1.105770,4.355829,2.594535,empty,empty,empty,8,14
1.105742,4.356190,3.593369,empty,empty,empty,8,15
1.106230,4.355908,4.592173,empty,empty,empty,8,16
2.107117,1.355694,1.593632,empty,empty,empty,8,17
2.105902,1.356826,2.592579,empty,empty,empty,8,18
2.106078,1.357009,3.591774,empty,empty,empty,8,19
2.106019,1.356847,4.592253,empty,empty,empty,8,20
2.105432,2.355620,1.593229,empty,empty,empty,8,21
2.107173,2.355732,2.593651,empty,empty,empty,8,22
2.104814,2.356518,3.592278,empty,empty,empty,8,23
2.106754,2.356734,4.592770,empty,empty,empty,8,24
2.106431,3.355384,1.593982,empty,empty,empty,8,25
2.105869,3.356051,2.593362,empty,empty,empty,8,26
2.106995,3.356494,3.594310,empty,empty,empty,8,27
2.105541,3.354898,4.592136,empty,empty,empty,8,28
2.106231,4.355258,1.593726,empty,empty,empty,8,29
2.105994,4.355978,2.593360,empty,empty,empty,8,30
2.107143,4.355996,3.593323,empty,empty,empty,8,31
2.106893,4.355989,4.594199,empty,empty,empty,8,32
3.104963,1.355924,1.592930,empty,empty,empty,8,33
3.105556,1.354700,2.592646,empty,empty,empty,8,34
3.105457,1.355738,3.594627,empty,empty,empty,8,35
3.106488,1.356804,4.593292,empty,empty,empty,8,36
3.105428,2.356217,1.592536,empty,empty,empty,8,37
3.105785,2.356912,2.593219,empty,empty,empty,8,38
3.105315,2.356872,3.594265,empty,empty,empty,8,39
3.105872,2.354692,4.592460,empty,empty,empty,8,40
3.105562,3.357016,1.593452,empty,empty,empty,8,41
3.105127,3.355441,2.594045,empty,empty,empty,8,42
3.106769,3.356944,3.594126,empty,empty,empty,8,43
3.105801,3.356531,4.592442,empty,empty,empty,8,44
3.105919,4.357031,1.593231,empty,empty,empty,8,45
3.105375,4.355480,2.594463,empty,empty,empty,8,46
3.107253,4.354895,3.592984,empty,empty,empty,8,47
3.105273,4.354946,4.592759,empty,empty,empty,8,48
4.105315,1.355681,1.594696,empty,empty,empty,8,49
