empty 
empty 
empty 
position X,position Y,position Z,empty,empty,empty,time,trackID 
1.065140,3.076041,2.008235,empty,empty,empty,2,10
1.064784,3.075600,3.008290,empty,empty,empty,2,11
1.065047,3.075438,4.008651,empty,empty,empty,2,12
1.065065,4.075968,1.008799,empty,empty,empty,2,13
1.064526,4.075836,2.008795,empty,empty,empty,2,14
1.064656,4.076036,3.008349,empty,empty,empty,2,15
1.065072,4.075438,4.008431,empty,empty,empty,2,16
2.064285,1.075812,1.008160,empty,empty,empty,2,17
2.064473,1.075282,2.008987,empty,empty,empty,2,18
2.064748,1.076027,3.008671,empty,empty,empty,2,19
2.064438,1.076206,4.008223,empty,empty,empty,2,20
2.064803,2.076013,1.008195,empty,empty,empty,2,21
2.064976,2.075934,2.008430,empty,empty,empty,2,22
2.064548,2.075555,3.008209,empty,empty,empty,2,23
2.064930,2.075254,4.008878,empty,empty,empty,2,24
2.064605,3.075510,1.008654,empty,empty,empty,2,25
2.064601,3.076202,2.008348,empty,empty,empty,2,26
2.064925,3.075631,3.008417,empty,empty,empty,2,27
2.065201,3.076159,4.009029,empty,empty,empty,2,28
2.064597,4.076021,1.008482,empty,empty,empty,2,29
2.064634,4.075951,2.008410,empty,empty,empty,2,30
2.065094,4.075888,3.008353,empty,empty,empty,2,31
2.065139,4.075429,4.008489,empty,empty,empty,2,32
3.065103,1.076194,1.008720,empty,empty,empty,2,33
3.064362,1.075325,2.008804,empty,empty,empty,2,34
3.064828,1.076019,3.008327,empty,empty,empty,2,35
3.064588,1.075604,4.008671,empty,empty,empty,2,36
3.064947,2.075427,1.008912,empty,empty,empty,2,37
3.065149,2.075839,2.009025,empty,empty,empty,2,38
3.064297,2.075410,3.008934,empty,empty,empty,2,39
3.064598,2.075357,4.008706,empty,empty,empty,2,40
3.064980,3.075590,1.008224,empty,empty,empty,2,41
3.064843,3.076222,2.009062,empty,empty,empty,2,42
3.064927,3.075629,3.008274,empty,empty,empty,2,43
3.064822,3.075457,4.008930,empty,empty,empty,2,44
3.064434,4.075269,1.008512,empty,empty,empty,2,45
3.064898,4.076082,2.008745,empty,empty,empty,2,46
3.064469,4.076217,3.008159,empty,empty,empty,2,47
3.064455,4.075770,4.008978,empty,empty,empty,2,48
4.064839,1.075479,1.008522,empty,empty,empty,2,49
4.064755,1.075381,2.008549,empty,empty,empty,2,50
4.064266,1.076032,3.008159,empty,empty,empty,2,51
4.064633,1.075334,4.009025,empty,empty,empty,2,52
4.064706,2.075262,1.008736,empty,empty,empty,2,53
4.064623,2.075655,2.009117,empty,empty,empty,2,54
4.064368,2.075540,3.008781,empty,empty,empty,2,55
4.064606,2.075572,4.008231,empty,empty,empty,2,56
4.064507,3.075875,1.008537,empty,empty,empty,2,57
4.064241,3.076141,2.008497,empty,empty,empty,2,58
4.064572,3.076111,3.008627,empty,empty,empty,2,59
4.064816,3.075865,4.008983,empty,empty,empty,2,60
4.064424,4.075359,1.008450,empty,empty,empty,2,61
4.065008,4.075830,2.009070,empty,empty,empty,2,62
4.064996,4.075481,3.008287,empty,empty,empty,2,63
4.065098,4.075527,4.008665,empty,empty,empty,2,64
1.129821,1.151469,1.017206,empty,empty,empty,3,1
1.130351,1.151186,2.017149,empty,empty,empty,3,2
1.130239,1.151837,3.017772,empty,empty,empty,3,3
1.129074,1.150776,4.017420,empty,empty,empty,3,4
1.128719,2.151317,1.017083,empty,empty,empty,3,5
1.129183,2.151518,2.017504,empty,empty,empty,3,6
1.129668,2.151280,3.017295,empty,empty,empty,3,7
1.129477,2.151283,4.017669,empty,empty,empty,3,8
1.129390,3.151925,1.016895,empty,empty,empty,3,9
1.129426,3.152123,2.016650,empty,empty,empty,3,10
1.129522,3.151100,3.017291,empty,empty,empty,3,11
1.129308,3.150719,4.017742,empty,empty,empty,3,12
1.130183,4.151374,1.017467,empty,empty,empty,3,13
1.129594,4.151846,2.017799,empty,empty,empty,3,14
1.129740,4.151320,3.017392,empty,empty,empty,3,15
1.129997,4.151566,4.017217,empty,empty,empty,3,16
2.128879,1.151676,1.017247,empty,empty,empty,3,17
2.128965,1.150763,2.017130,empty,empty,empty,3,18
2.129445,1.151347,3.016848,empty,empty,empty,3,19
2.129363,1.151662,4.016931,empty,empty,empty,3,20
2.129654,2.151680,1.016777,empty,empty,empty,3,21
2.129271,2.151541,2.017075,empty,empty,empty,3,22
2.129201,2.151059,3.016648,empty,empty,empty,3,23
2.130013,2.150868,4.017545,empty,empty,empty,3,24
2.128876,3.150767,1.017560,empty,empty,empty,3,25
2.129628,3.151942,2.016808,empty,empty,empty,3,26
2.129328,3.151293,3.017273,empty,empty,empty,3,27
2.130110,3.152303,4.017251,empty,empty,empty,3,28
2.129080,4.151634,1.017400,empty,empty,empty,3,29
2.129145,4.151632,2.017445,empty,empty,empty,3,30
2.130094,4.151631,3.016810,empty,empty,empty,3,31
2.129729,4.150864,4.017362,empty,empty,empty,3,32
3.130131,1.151937,1.017767,empty,empty,empty,3,33
3.128652,1.151535,2.017691,empty,empty,empty,3,34
3.129931,1.151955,3.016454,empty,empty,empty,3,35
3.129499,1.151313,4.017227,empty,empty,empty,3,36
3.130118,2.151390,1.017389,empty,empty,empty,3,37
3.130185,2.151732,2.017371,empty,empty,empty,3,38
3.129141,2.151061,3.017064,empty,empty,empty,3,39
3.129006,2.150838,4.017081,empty,empty,empty,3,40
3.129431,3.151244,1.016703,empty,empty,empty,3,41
3.129190,3.151908,2.017941,empty,empty,empty,3,42
3.129704,3.151574,3.016679,empty,empty,empty,3,43
3.129955,3.150895,4.017286,empty,empty,empty,3,44
3.129592,4.150714,1.017211,empty,empty,empty,3,45
3.129559,4.151918,2.016909,empty,empty,empty,3,46
3.128943,4.152085,3.017201,empty,empty,empty,3,47
3.129188,4.151162,4.017684,empty,empty,empty,3,48
4.129189,1.151226,1.017141,empty,empty,empty,3,49
4.129118,1.151105,2.017202,empty,empty,empty,3,50
4.129110,1.151841,3.017152,empty,empty,empty,3,51
4.129691,1.151298,4.017940,empty,empty,empty,3,52
4.129182,2.151381,1.016978,empty,empty,empty,3,53
4.129393,2.151570,2.017321,empty,empty,empty,3,54
4.128592,2.151207,3.017822,empty,empty,empty,3,55
4.129406,2.151022,4.016874,empty,empty,empty,3,56
4.128893,3.151908,1.016727,empty,empty,empty,3,57
4.128540,3.151973,2.016816,empty,empty,empty,3,58
4.129367,3.151729,3.017399,empty,empty,empty,3,59
4.129661,3.151800,4.017177,empty,empty,empty,3,60
4.129004,4.151376,1.016692,empty,empty,empty,3,61
4.129961,4.151114,2.018057,empty,empty,empty,3,62
4.129360,4.151377,3.016552,empty,empty,empty,3,63
4.129457,4.150971,4.017570,empty,empty,empty,3,64
1.194243,1.226895,1.025876,empty,empty,empty,4,1
1.194794,1.227415,2.025360,empty,empty,empty,4,2
1.195270,1.227497,3.025974,empty,empty,empty,4,3
1.194072,1.226458,4.025734,empty,empty,empty,4,4
1.193592,2.226922,1.025517,empty,empty,empty,4,5
1.193952,2.227721,2.025980,empty,empty,empty,4,6
1.194814,2.227292,3.026294,empty,empty,empty,4,7
1.194631,2.226705,4.026008,empty,empty,empty,4,8
1.193857,3.227586,1.025558,empty,empty,empty,4,9
1.193751,3.227909,2.025357,empty,empty,empty,4,10
1.194644,3.226829,3.025428,empty,empty,empty,4,11
1.193790,3.226460,4.026085,empty,empty,empty,4,12
1.194976,4.226712,1.025825,empty,empty,empty,4,13
1.193988,4.227620,2.026080,empty,empty,empty,4,14
1.194798,4.226832,3.026420,empty,empty,empty,4,15
1.194317,4.227015,4.026181,empty,empty,empty,4,16
2.193805,1.226997,1.025624,empty,empty,empty,4,17
2.193943,1.226032,2.025307,empty,empty,empty,4,18
2.194565,1.227481,3.025103,empty,empty,empty,4,19
2.193905,1.227074,4.025684,empty,empty,empty,4,20
2.194171,2.227594,1.025674,empty,empty,empty,4,21
2.194363,2.226906,2.025518,empty,empty,empty,4,22
2.193929,2.227100,3.025248,empty,empty,empty,4,23
2.195144,2.227094,4.025970,empty,empty,empty,4,24
2.193969,3.226753,1.025774,empty,empty,empty,4,25
2.194592,3.228097,2.025469,empty,empty,empty,4,26
2.193923,3.227451,3.026301,empty,empty,empty,4,27
2.194938,3.228461,4.026333,empty,empty,empty,4,28
2.193830,4.227241,1.025867,empty,empty,empty,4,29
2.193959,4.227248,2.026218,empty,empty,empty,4,30
2.194397,4.227275,3.025297,empty,empty,empty,4,31
2.194567,4.226287,4.025663,empty,empty,empty,4,32
3.194796,1.228020,1.026554,empty,empty,empty,4,33
3.193383,1.226817,2.026243,empty,empty,empty,4,34
3.195129,1.228008,3.024914,empty,empty,empty,4,35
3.193977,1.227356,4.025803,empty,empty,empty,4,36
3.194677,2.227369,1.026011,empty,empty,empty,4,37
3.194603,2.227841,2.026136,empty,empty,empty,4,38
3.193634,2.227262,3.025599,empty,empty,empty,4,39
3.194162,2.226792,4.025305,empty,empty,empty,4,40
3.193877,3.227068,1.025679,empty,empty,empty,4,41
3.194167,3.228010,2.026549,empty,empty,empty,4,42
3.194556,3.227306,3.025620,empty,empty,empty,4,43
3.194959,3.226137,4.025489,empty,empty,empty,4,44
3.194132,4.226192,1.026213,empty,empty,empty,4,45
3.194698,4.227704,2.025383,empty,empty,empty,4,46
3.193740,4.227456,3.025356,empty,empty,empty,4,47
3.193736,4.226691,4.026106,empty,empty,empty,4,48
4.193940,1.227211,1.026211,empty,empty,empty,4,49
4.193827,1.227152,2.026112,empty,empty,empty,4,50
4.193662,1.227768,3.025886,empty,empty,empty,4,51
4.194371,1.226908,4.026549,empty,empty,empty,4,52
4.194057,2.227069,1.025859,empty,empty,empty,4,53
4.194594,2.227809,2.026388,empty,empty,empty,4,54
4.193767,2.226762,3.026375,empty,empty,empty,4,55
4.193661,2.226966,4.025642,empty,empty,empty,4,56
4.193851,3.227673,1.025453,empty,empty,empty,4,57
4.193127,3.227419,2.025810,empty,empty,empty,4,58
4.193592,3.227253,3.025743,empty,empty,empty,4,59
4.194393,3.227638,4.025914,empty,empty,empty,4,60
4.193611,4.227357,1.024830,empty,empty,empty,4,61
4.194211,4.226952,2.026317,empty,empty,empty,4,62
4.194298,4.226943,3.024698,empty,empty,empty,4,63
4.193912,4.227084,4.026104,empty,empty,empty,4,64
1.258793,1.303127,1.034137,empty,empty,empty,5,1
1.259867,1.302992,2.033548,empty,empty,empty,5,2
1.260214,1.303012,3.034330,empty,empty,empty,5,3
1.258309,1.301704,4.034574,empty,empty,empty,5,4
1.258533,2.302177,1.034268,empty,empty,empty,5,5
1.259024,2.303452,2.034853,empty,empty,empty,5,6
1.259527,2.303494,3.034948,empty,empty,empty,5,7
1.259303,2.302588,4.035074,empty,empty,empty,5,8
1.258809,3.303455,1.034498,empty,empty,empty,5,9
1.258932,3.304103,2.034284,empty,empty,empty,5,10
1.259625,3.302754,3.034433,empty,empty,empty,5,11
1.258638,3.302114,4.034564,empty,empty,empty,5,12
1.259443,4.302090,1.034313,empty,empty,empty,5,13
1.258225,4.303575,2.034717,empty,empty,empty,5,14
1.259313,4.302707,3.034706,empty,empty,empty,5,15
1.259161,4.302574,4.034825,empty,empty,empty,5,16
2.258554,1.302485,1.034604,empty,empty,empty,5,17
2.258657,1.301843,2.033735,empty,empty,empty,5,18
2.259317,1.302799,3.034157,empty,empty,empty,5,19
2.258503,1.302930,4.034000,empty,empty,empty,5,20
2.258407,2.303366,1.034130,empty,empty,empty,5,21
2.259435,2.302652,2.034436,empty,empty,empty,5,22
2.258210,2.302958,3.033781,empty,empty,empty,5,23
2.259447,2.302752,4.034477,empty,empty,empty,5,24
2.258649,3.302289,1.034336,empty,empty,empty,5,25
2.258933,3.304082,2.034180,empty,empty,empty,5,26
2.259061,3.303448,3.035403,empty,empty,empty,5,27
2.260091,3.303806,4.035002,empty,empty,empty,5,28
2.258476,4.303416,1.034790,empty,empty,empty,5,29
2.259102,4.303211,2.035010,empty,empty,empty,5,30
2.259327,4.302821,3.033716,empty,empty,empty,5,31
2.258816,4.302313,4.034297,empty,empty,empty,5,32
3.259612,1.303369,1.035678,empty,empty,empty,5,33
3.257998,1.302650,2.034641,empty,empty,empty,5,34
3.259480,1.303835,3.033057,empty,empty,empty,5,35
3.258670,1.302896,4.034815,empty,empty,empty,5,36
3.259835,2.303223,1.034986,empty,empty,empty,5,37
3.259145,2.303800,2.034932,empty,empty,empty,5,38
3.258428,2.303271,3.034229,empty,empty,empty,5,39
3.259076,2.302773,4.034113,empty,empty,empty,5,40
3.258576,3.302700,1.034402,empty,empty,empty,5,41
3.259373,3.303512,2.035294,empty,empty,empty,5,42
3.258925,3.302795,3.034691,empty,empty,empty,5,43
3.259467,3.301709,4.034533,empty,empty,empty,5,44
3.259303,4.301563,1.035189,empty,empty,empty,5,45
3.259243,4.303893,2.034167,empty,empty,empty,5,46
3.258650,4.302842,3.034377,empty,empty,empty,5,47
3.258577,4.302830,4.034740,empty,empty,empty,5,48
4.258190,1.302499,1.034487,empty,empty,empty,5,49
4.258055,1.303071,2.034495,empty,empty,empty,5,50
4.258751,1.303617,3.034342,empty,empty,empty,5,51
4.259562,1.302620,4.034800,empty,empty,empty,5,52
4.258541,2.303092,1.034308,empty,empty,empty,5,53
4.259675,2.303544,2.035279,empty,empty,empty,5,54
4.258670,2.302219,3.035320,empty,empty,empty,5,55
4.258155,2.302420,4.033773,empty,empty,empty,5,56
4.258238,3.303607,1.033866,empty,empty,empty,5,57
4.257986,3.302904,2.034636,empty,empty,empty,5,58
4.257831,3.303294,3.034203,empty,empty,empty,5,59
4.259559,3.303465,4.034411,empty,empty,empty,5,60
4.258249,4.302954,1.033600,empty,empty,empty,5,61
4.258995,4.302818,2.035158,empty,empty,empty,5,62
4.258553,4.302585,3.033459,empty,empty,empty,5,63
4.258574,4.303032,4.034521,empty,empty,empty,5,64
1.323225,1.378547,1.042798,empty,empty,empty,6,1
1.324525,1.378668,2.042320,empty,empty,empty,6,2
1.325288,1.379055,3.042644,empty,empty,empty,6,3
1.322897,1.377292,4.042929,empty,empty,empty,6,4
1.323457,2.378279,1.042817,empty,empty,empty,6,5
1.323518,2.379426,2.043037,empty,empty,empty,6,6
1.324690,2.379062,3.043656,empty,empty,empty,6,7
1.323720,2.378217,4.043378,empty,empty,empty,6,8
1.323629,3.378802,1.042897,empty,empty,empty,6,9
1.323515,3.379624,2.042462,empty,empty,empty,6,10
1.323945,3.378362,3.042955,empty,empty,empty,6,11
1.323332,3.377959,4.043679,empty,empty,empty,6,12
1.323798,4.377817,1.042615,empty,empty,empty,6,13
1.322762,4.379412,2.042988,empty,empty,empty,6,14
1.323883,4.378540,3.043472,empty,empty,empty,6,15
1.324317,4.378481,4.043600,empty,empty,empty,6,16
2.323494,1.378458,1.043565,empty,empty,empty,6,17
2.323566,1.377421,2.042831,empty,empty,empty,6,18
2.323843,1.378556,3.042546,empty,empty,empty,6,19
2.323222,1.378197,4.042354,empty,empty,empty,6,20
2.323424,2.379284,1.042522,empty,empty,empty,6,21
2.324121,2.378812,2.042859,empty,empty,empty,6,22
2.323061,2.378636,3.042325,empty,empty,empty,6,23
2.323931,2.378404,4.043438,empty,empty,empty,6,24
2.323642,3.378080,1.042631,empty,empty,empty,6,25
2.323377,3.379453,2.042647,empty,empty,empty,6,26
2.324266,3.379653,3.043932,empty,empty,empty,6,27
2.324555,3.379618,4.043539,empty,empty,empty,6,28
2.323471,4.379184,1.043032,empty,empty,empty,6,29
2.323968,4.378631,2.043742,empty,empty,empty,6,30
2.324384,4.378157,3.042718,empty,empty,empty,6,31
2.323417,4.377709,4.043212,empty,empty,empty,6,32
3.324387,1.379219,1.044390,empty,empty,empty,6,33
3.322813,1.377968,2.043611,empty,empty,empty,6,34
3.323897,1.379920,3.041207,empty,empty,empty,6,35
3.323506,1.378266,4.043265,empty,empty,empty,6,36
3.324673,2.379186,1.043631,empty,empty,empty,6,37
3.323842,2.379212,2.043305,empty,empty,empty,6,38
3.322875,2.379020,3.042843,empty,empty,empty,6,39
3.324059,2.378218,4.042442,empty,empty,empty,6,40
3.323010,3.378693,1.043378,empty,empty,empty,6,41
3.323730,3.379556,2.044157,empty,empty,empty,6,42
3.323934,3.378375,3.042943,empty,empty,empty,6,43
3.324222,3.377282,4.042961,empty,empty,empty,6,44
3.323864,4.377774,1.043573,empty,empty,empty,6,45
3.323732,4.379300,2.042523,empty,empty,empty,6,46
3.323048,4.378498,3.043335,empty,empty,empty,6,47
3.323582,4.378519,4.042997,empty,empty,empty,6,48
4.322953,1.378361,1.043442,empty,empty,empty,6,49
4.322467,1.378455,2.042638,empty,empty,empty,6,50
4.323748,1.379493,3.042999,empty,empty,empty,6,51
4.323927,1.378282,4.043587,empty,empty,empty,6,52
4.323071,2.378556,1.042603,empty,empty,empty,6,53
4.324307,2.379572,2.044302,empty,empty,empty,6,54
4.323874,2.377717,3.044198,empty,empty,empty,6,55
4.322858,2.377860,4.042424,empty,empty,empty,6,56
4.323365,3.379204,1.042804,empty,empty,empty,6,57
4.322924,3.378224,2.042967,empty,empty,empty,6,58
4.322938,3.378773,3.042970,empty,empty,empty,6,59
4.323981,3.379187,4.043284,empty,empty,empty,6,60
4.322808,4.378580,1.042316,empty,empty,empty,6,61
4.324006,4.378228,2.043397,empty,empty,empty,6,62
4.323386,4.378392,3.041623,empty,empty,empty,6,63
4.323542,4.378454,4.043498,empty,empty,empty,6,64
1.387954,1.454333,1.051679,empty,empty,empty,7,1
1.389451,1.454339,2.050816,empty,empty,empty,7,2
1.389526,1.454944,3.051573,empty,empty,empty,7,3
1.387302,1.452930,4.051597,empty,empty,empty,7,4
1.388004,2.454447,1.051343,empty,empty,empty,7,5
1.388736,2.455559,2.051174,empty,empty,empty,7,6
1.389297,2.454572,3.052138,empty,empty,empty,7,7
1.388720,2.453835,4.051513,empty,empty,empty,7,8
1.388562,3.454099,1.051549,empty,empty,empty,7,9
1.387981,3.455717,2.051411,empty,empty,empty,7,10
1.389084,3.454233,3.051273,empty,empty,empty,7,11
1.387726,3.453343,4.052597,empty,empty,empty,7,12
1.388122,4.453751,1.050915,empty,empty,empty,7,13
1.387396,4.455107,2.051705,empty,empty,empty,7,14
1.388707,4.453812,3.052548,empty,empty,empty,7,15
1.388732,4.453998,4.052535,empty,empty,empty,7,16
2.388356,1.454590,1.052044,empty,empty,empty,7,17
2.388680,1.452819,2.051409,empty,empty,empty,7,18
2.388312,1.454637,3.050797,empty,empty,empty,7,19
2.387649,1.453676,4.050985,empty,empty,empty,7,20
2.387934,2.455027,1.051127,empty,empty,empty,7,21
2.388659,2.454290,2.051645,empty,empty,empty,7,22
2.387584,2.453938,3.050453,empty,empty,empty,7,23
2.388302,2.453661,4.051869,empty,empty,empty,7,24
2.388053,3.453598,1.051574,empty,empty,empty,7,25
2.388587,3.454808,2.051437,empty,empty,empty,7,26
2.388844,3.455605,3.052705,empty,empty,empty,7,27
2.389316,3.455408,4.052271,empty,empty,empty,7,28
2.388403,4.454941,1.051405,empty,empty,empty,7,29
2.388511,4.453925,2.052567,empty,empty,empty,7,30
2.388747,4.453912,3.050981,empty,empty,empty,7,31
2.387690,4.453443,4.051933,empty,empty,empty,7,32
3.388924,1.455221,1.053445,empty,empty,empty,7,33
3.387477,1.453237,2.052610,empty,empty,empty,7,34
3.389070,1.455532,3.050169,empty,empty,empty,7,35
3.388719,1.454002,4.051865,empty,empty,empty,7,36
3.389750,2.455382,1.052651,empty,empty,empty,7,37
3.388478,2.454707,2.052322,empty,empty,empty,7,38
3.387182,2.454426,3.051214,empty,empty,empty,7,39
3.388449,2.453742,4.051030,empty,empty,empty,7,40
3.387739,3.454483,1.051511,empty,empty,empty,7,41
3.388700,3.455644,2.052899,empty,empty,empty,7,42
3.388519,3.453732,3.051813,empty,empty,empty,7,43
3.389227,3.453304,4.051610,empty,empty,empty,7,44
3.388694,4.453364,1.052373,empty,empty,empty,7,45
3.388224,4.455161,2.051171,empty,empty,empty,7,46
3.387656,4.454341,3.052301,empty,empty,empty,7,47
3.388442,4.454690,4.051193,empty,empty,empty,7,48
4.387500,1.453887,1.051715,empty,empty,empty,7,49
4.387261,1.453959,2.050924,empty,empty,empty,7,50
4.388794,1.455688,3.051622,empty,empty,empty,7,51
4.388650,1.453560,4.051909,empty,empty,empty,7,52
4.387829,2.453924,1.051722,empty,empty,empty,7,53
4.388849,2.455089,2.053425,empty,empty,empty,7,54
4.388941,2.453319,3.053140,empty,empty,empty,7,55
4.387234,2.453210,4.051484,empty,empty,empty,7,56
4.388469,3.455245,1.051401,empty,empty,empty,7,57
4.387709,3.453843,2.051535,empty,empty,empty,7,58
4.387182,3.454388,3.051108,empty,empty,empty,7,59
4.388871,3.454819,4.051497,empty,empty,empty,7,60
4.387257,4.454443,1.050615,empty,empty,empty,7,61
4.388369,4.454434,2.051562,empty,empty,empty,7,62
4.388267,4.454613,3.050595,empty,empty,empty,7,63
4.388597,4.454501,4.052241,empty,empty,empty,7,64
1.452579,1.530064,1.059885,empty,empty,empty,8,1
1.454291,1.530242,2.059702,empty,empty,empty,8,2
1.454386,1.530479,3.060587,empty,empty,empty,8,3
1.451914,1.528898,4.059775,empty,empty,empty,8,4
1.453007,2.530589,1.060052,empty,empty,empty,8,5
1.453808,2.531492,2.060051,empty,empty,empty,8,6
1.454112,2.529920,3.060457,empty,empty,empty,8,7
1.452999,2.529950,4.059819,empty,empty,empty,8,8
1.453219,3.530025,1.060076,empty,empty,empty,8,9
1.452302,3.531752,2.059565,empty,empty,empty,8,10
1.454206,3.529673,3.059883,empty,empty,empty,8,11
1.452103,3.528830,4.061259,empty,empty,empty,8,12
1.453318,4.529553,1.059255,empty,empty,empty,8,13
1.451854,4.531125,2.060354,empty,empty,empty,8,14
1.453483,4.529777,3.061341,empty,empty,empty,8,15
1.453137,4.529313,4.060699,empty,empty,empty,8,16
2.452880,1.530470,1.061135,empty,empty,empty,8,17
2.453493,1.528349,2.060364,empty,empty,empty,8,18
2.452857,1.530039,3.059400,empty,empty,empty,8,19
2.451912,1.528939,4.059151,empty,empty,empty,8,20
2.452537,2.530419,1.059658,empty,empty,empty,8,21
2.452888,2.529660,2.060284,empty,empty,empty,8,22
2.451867,2.530123,3.059536,empty,empty,empty,8,23
2.453024,2.529366,4.060293,empty,empty,empty,8,24
2.452477,3.529296,1.060389,empty,empty,empty,8,25
2.453487,3.530941,2.060138,empty,empty,empty,8,26
2.453815,3.531631,3.061327,empty,empty,empty,8,27
2.453783,3.530813,4.060600,empty,empty,empty,8,28
2.452775,4.530888,1.059810,empty,empty,empty,8,29
2.452890,4.529324,2.060836,empty,empty,empty,8,30
2.453568,4.529877,3.060044,empty,empty,empty,8,31
2.452051,4.529418,4.060716,empty,empty,empty,8,32
3.453512,1.530692,1.062004,empty,empty,empty,8,33
3.452174,1.528703,2.060781,empty,empty,empty,8,34
3.453994,1.531574,3.058649,empty,empty,empty,8,35
3.453181,1.529247,4.060269,empty,empty,empty,8,36
3.454154,2.531048,1.061430,empty,empty,empty,8,37
3.453397,2.529973,2.060811,empty,empty,empty,8,38
3.451830,2.529871,3.059874,empty,empty,empty,8,39
3.453422,2.529055,4.059580,empty,empty,empty,8,40
3.452732,3.530213,1.059712,empty,empty,empty,8,41
3.453515,3.531590,2.061563,empty,empty,empty,8,42
3.453190,3.529033,3.060693,empty,empty,empty,8,43
3.453971,3.529232,4.060551,empty,empty,empty,8,44
3.453835,4.528796,1.060587,empty,empty,empty,8,45
3.453317,4.531225,2.059710,empty,empty,empty,8,46
3.451970,4.529999,3.061408,empty,empty,empty,8,47
3.452944,4.530427,4.060270,empty,empty,empty,8,48
4.452649,1.529477,1.060610,empty,empty,empty,8,49
